observed_at	temp_c	humidity_pct	dewpoint_c	pressure_hPa
2018-06-19 00:50	22.937	22.610	0.487	1009.070
2018-06-19 00:51	22.875	22.060	0.096	1009.040
2018-06-19 00:52	23.000	22.200	0.287	1009.060
2018-06-19 00:53	23.000	22.560	0.509	1009.060
2018-06-19 00:54	22.937	22.540	0.444	1009.070
2018-06-19 00:55	22.875	22.680	0.478	1009.060
2018-06-19 00:56	22.875	23.140	0.755	1009.090
2018-06-19 00:57	22.937	23.390	0.956	1009.080
2018-06-19 00:58	23.000	22.290	0.343	1009.090
2018-06-19 00:59	23.187	22.230	0.462	1009.090
2018-06-19 01:00	23.125	22.400	0.515	1009.130
2018-06-19 01:01	23.250	22.390	0.613	1009.120
2018-06-19 01:02	23.250	22.610	0.748	1009.110
2018-06-19 01:03	23.312	22.390	0.665	1009.100
2018-06-19 01:04	23.437	22.410	0.782	1009.100
2018-06-19 01:05	23.562	22.810	1.131	1009.120
2018-06-19 01:06	23.500	22.840	1.097	1009.140
2018-06-19 01:07	23.500	22.940	1.158	1009.120
2018-06-19 01:08	23.375	23.250	1.240	1009.100
2018-06-19 01:09	23.312	23.390	1.270	1009.120
2018-06-19 01:10	23.250	23.700	1.401	1009.170
2018-06-19 01:11	23.187	24.300	1.696	1009.110
2018-06-19 01:12	23.125	24.260	1.621	1009.110
2018-06-19 01:13	23.187	24.300	1.696	1009.080
2018-06-19 01:14	23.250	24.490	1.858	1009.090
2018-06-19 01:15	23.187	24.700	1.924	1009.110
2018-06-19 01:16	23.187	24.430	1.771	1009.050
2018-06-19 01:17	23.312	24.790	2.080	1009.030
2018-06-19 01:18	23.312	24.610	1.979	1009.080
2018-06-19 01:19	23.250	25.020	2.157	1009.060
2018-06-19 01:20	23.250	25.090	2.196	1009.090
2018-06-19 01:21	23.250	25.290	2.307	1009.120
2018-06-19 01:22	23.187	25.330	2.276	1009.130
2018-06-19 01:23	23.187	25.200	2.204	1009.110
2018-06-19 01:24	23.187	25.210	2.210	1009.080
2018-06-19 01:25	23.125	25.740	2.449	1009.090
2018-06-19 01:26	23.000	26.320	2.656	1009.120
2018-06-19 01:27	22.937	26.330	2.607	1009.140
2018-06-19 01:28	22.937	26.360	2.623	1009.080
2018-06-19 01:29	22.812	26.850	2.776	1009.090
2018-06-19 01:30	22.812	26.920	2.813	1009.070
2018-06-19 01:31	22.812	26.930	2.818	1009.080
2018-06-19 01:32	22.750	27.620	3.121	1009.080
2018-06-19 01:33	22.750	27.050	2.827	1009.090
2018-06-19 01:34	22.750	27.000	2.801	1009.130
2018-06-19 01:35	22.875	26.950	2.882	1009.200
2018-06-19 01:36	22.875	27.150	2.986	1009.200
2018-06-19 01:37	22.875	27.150	2.986	1009.250
2018-06-19 01:38	22.937	28.050	3.499	1009.200
2018-06-19 01:39	22.937	27.410	3.173	1009.230
2018-06-19 01:40	23.000	26.970	2.999	1009.240
2018-06-19 01:41	23.187	26.690	3.011	1009.220
2018-06-19 01:42	23.250	26.930	3.191	1009.200
2018-06-19 01:43	23.250	27.040	3.249	1009.230
2018-06-19 01:44	23.312	27.280	3.426	1009.210
2018-06-19 01:45	23.250	27.550	3.513	1009.210
2018-06-19 01:46	23.250	27.380	3.425	1009.180
2018-06-19 01:47	23.250	27.750	3.615	1009.170
2018-06-19 01:48	23.187	27.490	3.428	1009.150
2018-06-19 01:49	23.125	28.180	3.726	1009.200
2018-06-19 01:50	23.125	27.980	3.625	1009.200
2018-06-19 01:51	23.062	28.780	3.971	1009.250
2018-06-19 01:52	23.000	28.620	3.838	1009.240
2018-06-19 01:53	23.000	29.870	4.447	1009.280
2018-06-19 01:54	23.000	29.910	4.466	1009.260
2018-06-19 01:55	23.000	30.110	4.561	1009.230
2018-06-19 01:56	22.937	29.420	4.176	1009.230
2018-06-19 01:57	22.875	29.720	4.267	1009.190
2018-06-19 01:58	22.875	29.440	4.132	1009.130
2018-06-19 01:59	22.875	29.500	4.161	1009.130
2018-06-19 02:00	22.812	29.290	4.005	1009.160
2018-06-19 02:01	22.750	29.570	4.087	1009.170
2018-06-19 02:02	22.625	29.510	3.951	1009.170
2018-06-19 02:03	22.750	29.740	4.169	1009.150
2018-06-19 02:04	22.875	30.050	4.424	1009.200
2018-06-19 02:05	22.875	30.620	4.693	1009.200
2018-06-19 02:06	22.750	30.870	4.701	1009.180
2018-06-19 02:07	22.687	31.320	4.853	1009.160
2018-06-19 02:08	22.500	31.220	4.645	1009.130
2018-06-19 02:09	22.375	31.260	4.555	1009.210
2018-06-19 02:10	22.312	32.360	4.995	1009.180
2018-06-19 02:11	22.250	31.410	4.515	1009.230
2018-06-19 02:12	22.187	32.160	4.797	1009.220
2018-06-19 02:13	22.187	31.580	4.537	1009.200
2018-06-19 02:14	22.250	31.500	4.556	1009.210
2018-06-19 02:15	22.250	31.440	4.528	1009.200
2018-06-19 02:16	22.250	32.070	4.812	1009.210
2018-06-19 02:17	22.187	31.850	4.659	1009.220
2018-06-19 02:18	22.062	32.240	4.724	1009.210
2018-06-19 02:19	21.937	32.470	4.716	1009.200
2018-06-19 02:20	21.937	33.040	4.965	1009.270
2018-06-19 02:21	21.875	33.930	5.292	1009.240
2018-06-19 02:22	21.937	35.210	5.880	1009.240
2018-06-19 02:23	21.937	34.900	5.752	1009.260
2018-06-19 02:24	21.937	34.590	5.624	1009.250
2018-06-19 02:25	21.937	34.340	5.519	1009.290
2018-06-19 02:26	22.000	33.130	5.059	1009.290
2018-06-19 02:27	22.062	33.010	5.062	1009.260
2018-06-19 02:28	22.000	33.340	5.150	1009.260
2018-06-19 02:29	21.937	33.240	5.052	1009.240
2018-06-19 02:30	21.875	33.810	5.241	1009.240
2018-06-19 02:31	21.750	34.200	5.297	1009.260
2018-06-19 02:32	21.687	34.180	5.233	1009.260
2018-06-19 02:33	21.562	34.110	5.094	1009.260
2018-06-19 02:34	21.562	34.160	5.115	1009.260
2018-06-19 02:35	21.500	34.840	5.343	1009.280
2018-06-19 02:36	21.500	34.440	5.178	1009.230
2018-06-19 02:37	21.562	33.720	4.929	1009.290
2018-06-19 02:38	21.625	33.810	5.023	1009.260
2018-06-19 02:39	21.625	33.160	4.745	1009.290
2018-06-19 02:40	21.687	32.550	4.534	1009.310
2018-06-19 02:41	21.687	32.030	4.304	1009.290
2018-06-19 02:42	21.750	32.040	4.363	1009.310
2018-06-19 02:43	21.812	32.800	4.752	1009.340
2018-06-19 02:44	21.750	33.170	4.858	1009.310
2018-06-19 02:45	21.812	33.170	4.912	1009.350
2018-06-19 02:46	21.750	32.440	4.540	1009.300
2018-06-19 02:47	21.625	32.210	4.330	1009.330
2018-06-19 02:48	21.562	31.870	4.124	1009.360
2018-06-19 02:49	21.562	31.490	3.954	1009.360
2018-06-19 02:50	21.500	31.490	3.900	1009.360
2018-06-19 02:51	21.437	31.900	4.029	1009.350
2018-06-19 02:52	21.312	32.010	3.969	1009.340
2018-06-19 02:53	21.250	32.340	4.061	1009.350
2018-06-19 02:54	21.187	32.800	4.206	1009.380
2018-06-19 02:55	21.187	32.360	4.014	1009.330
2018-06-19 02:56	21.250	32.070	3.941	1009.390
2018-06-19 02:57	21.312	31.090	3.555	1009.370
2018-06-19 02:58	21.312	31.380	3.687	1009.430
2018-06-19 02:59	21.312	30.690	3.372	1009.400
2018-06-19 03:00	21.375	30.040	3.124	1009.400
2018-06-19 03:01	21.437	30.780	3.522	1009.430
2018-06-19 03:02	21.375	30.020	3.115	1009.410
2018-06-19 03:03	21.187	30.160	3.018	1009.430
2018-06-19 03:04	21.187	30.000	2.943	1009.420
2018-06-19 03:05	21.062	30.460	3.049	1009.460
2018-06-19 03:06	20.937	30.540	2.978	1009.440
2018-06-19 03:07	20.875	30.150	2.744	1009.460
2018-06-19 03:08	20.875	30.280	2.804	1009.440
2018-06-19 03:09	20.937	31.020	3.198	1009.470
2018-06-19 03:10	20.875	31.940	3.557	1009.430
2018-06-19 03:11	20.812	32.280	3.652	1009.430
2018-06-19 03:12	20.750	31.350	3.185	1009.500
2018-06-19 03:13	20.750	31.760	3.369	1009.550
2018-06-19 03:14	20.812	31.560	3.333	1009.510
2018-06-19 03:15	20.812	31.190	3.167	1009.530
2018-06-19 03:16	20.750	32.450	3.673	1009.520
2018-06-19 03:17	20.750	31.210	3.122	1009.550
2018-06-19 03:18	20.750	31.130	3.086	1009.510
2018-06-19 03:19	20.687	30.560	2.771	1009.480
2018-06-19 03:20	20.687	30.770	2.867	1009.530
2018-06-19 03:21	20.687	30.300	2.651	1009.480
2018-06-19 03:22	20.687	29.370	2.214	1009.460
2018-06-19 03:23	20.750	29.090	2.134	1009.520
2018-06-19 03:24	20.750	30.700	2.890	1009.550
2018-06-19 03:25	20.750	28.490	1.843	1009.500
2018-06-19 03:26	20.812	28.720	2.008	1009.530
2018-06-19 03:27	20.875	29.320	2.352	1009.510
2018-06-19 03:28	21.000	29.010	2.311	1009.490
2018-06-19 03:29	21.125	27.900	1.872	1009.490
2018-06-19 03:30	21.250	28.130	2.094	1009.510
2018-06-19 03:31	21.250	31.070	3.492	1009.500
2018-06-19 03:32	21.187	30.550	3.199	1009.500
2018-06-19 03:33	21.187	28.940	2.438	1009.540
2018-06-19 03:34	21.125	32.120	3.855	1009.540
2018-06-19 03:35	21.062	29.720	2.703	1009.560
2018-06-19 03:36	21.000	27.950	1.790	1009.550
2018-06-19 03:37	21.000	27.970	1.800	1009.570
2018-06-19 03:38	20.812	28.230	1.768	1009.550
2018-06-19 03:39	20.875	29.530	2.452	1009.580
2018-06-19 03:40	20.875	32.530	3.817	1009.570
2018-06-19 03:41	20.875	36.540	5.477	1009.600
2018-06-19 03:42	20.812	31.270	3.203	1009.580
2018-06-19 03:43	20.812	29.680	2.469	1009.580
2018-06-19 03:44	20.750	32.500	3.695	1009.580
2018-06-19 03:45	20.750	31.550	3.275	1009.550
2018-06-19 03:46	20.750	35.140	4.807	1009.590
2018-06-19 03:47	20.750	34.740	4.643	1009.600
2018-06-19 03:48	20.687	29.540	2.295	1009.600
2018-06-19 03:49	20.562	31.020	2.873	1009.620
2018-06-19 03:50	20.562	29.810	2.314	1009.620
2018-06-19 03:51	20.562	27.980	1.430	1009.630
2018-06-19 03:52	20.562	27.060	0.966	1009.660
2018-06-19 03:53	20.500	29.520	2.124	1009.670
2018-06-19 03:54	20.562	32.820	3.669	1009.720
2018-06-19 03:55	20.562	28.980	1.919	1009.710
2018-06-19 03:56	20.437	31.070	2.787	1009.740
2018-06-19 03:57	20.437	30.190	2.384	1009.700
2018-06-19 03:58	20.500	30.800	2.719	1009.760
2018-06-19 03:59	20.500	33.540	3.923	1009.760
2018-06-19 04:00	20.500	36.170	5.000	1009.790
2018-06-19 04:01	20.375	32.500	3.368	1009.810
2018-06-19 04:02	20.312	30.800	2.556	1009.790
2018-06-19 04:03	20.250	31.200	2.683	1009.810
2018-06-19 04:04	20.250	31.440	2.791	1009.850
2018-06-19 04:05	20.250	32.080	3.075	1009.820
2018-06-19 04:06	20.312	31.420	2.836	1009.860
2018-06-19 04:07	20.250	31.640	2.880	1009.850
2018-06-19 04:08	20.250	31.980	3.031	1009.810
2018-06-19 04:09	20.250	31.810	2.956	1009.860
2018-06-19 04:10	20.125	32.050	2.953	1009.860
2018-06-19 04:11	20.062	32.880	3.259	1009.840
2018-06-19 04:12	20.062	33.020	3.319	1009.840
2018-06-19 04:13	20.000	32.100	2.866	1009.820
2018-06-19 04:14	20.062	32.670	3.168	1009.830
2018-06-19 04:15	20.062	33.210	3.400	1009.810
2018-06-19 04:16	20.125	34.560	4.020	1009.800
2018-06-19 04:17	20.187	39.300	5.915	1009.850
2018-06-19 04:18	20.187	38.380	5.574	1009.850
2018-06-19 04:19	20.125	37.930	5.349	1009.840
2018-06-19 04:20	20.062	34.100	3.774	1009.860
2018-06-19 04:21	20.000	33.910	3.640	1009.880
2018-06-19 04:22	19.937	33.350	3.350	1009.880
2018-06-19 04:23	19.875	33.550	3.380	1009.860
2018-06-19 04:24	19.812	33.400	3.261	1009.860
2018-06-19 04:25	19.875	33.740	3.460	1009.910
2018-06-19 04:26	19.812	35.200	4.005	1009.870
2018-06-19 04:27	19.750	36.000	4.270	1009.920
2018-06-19 04:28	19.812	34.120	3.563	1009.900
2018-06-19 04:29	19.812	32.960	3.074	1009.920
2018-06-19 04:30	19.812	36.020	4.333	1009.920
2018-06-19 04:31	19.812	33.100	3.134	1009.920
2018-06-19 04:32	19.812	29.570	1.554	1009.900
2018-06-19 04:33	19.875	28.610	1.149	1009.880
2018-06-19 04:34	19.937	28.350	1.076	1009.930
2018-06-19 04:35	19.937	28.040	0.924	1009.930
2018-06-19 04:36	19.937	27.890	0.849	1009.940
2018-06-19 04:37	20.000	28.090	1.002	1009.970
2018-06-19 04:38	20.062	27.730	0.877	1009.980
2018-06-19 04:39	20.187	27.520	0.879	1009.950
2018-06-19 04:40	20.187	27.140	0.686	1009.960
2018-06-19 04:41	20.000	27.760	0.839	1009.980
2018-06-19 04:42	20.000	28.020	0.968	1010.000
2018-06-19 04:43	20.000	28.030	0.973	1009.990
2018-06-19 04:44	20.062	27.460	0.742	1010.000
2018-06-19 04:45	20.000	27.970	0.943	1010.020
2018-06-19 04:46	19.937	29.340	1.553	1010.010
2018-06-19 04:47	20.000	29.280	1.579	1010.010
2018-06-19 04:48	20.000	32.900	3.213	1010.020
2018-06-19 04:49	20.000	30.260	2.038	1010.030
2018-06-19 04:50	19.937	31.400	2.501	1010.010
2018-06-19 04:51	19.937	29.220	1.496	1010.070
2018-06-19 04:52	19.937	28.780	1.285	1009.980
2018-06-19 04:53	19.812	28.760	1.168	1010.080
2018-06-19 04:54	19.812	32.900	3.049	1010.120
2018-06-19 04:55	19.812	35.430	4.098	1010.130
2018-06-19 04:56	19.687	31.250	2.217	1010.100
2018-06-19 04:57	19.562	30.390	1.719	1010.120
2018-06-19 04:58	19.500	33.610	3.077	1010.140
2018-06-19 04:59	19.437	31.690	2.195	1010.110
2018-06-19 05:00	19.437	33.890	3.138	1010.150
2018-06-19 05:01	19.500	30.240	1.596	1010.210
2018-06-19 05:02	19.500	29.740	1.364	1010.190
2018-06-19 05:03	19.500	30.190	1.573	1010.210
2018-06-19 05:04	19.562	28.900	1.020	1010.220
2018-06-19 05:05	19.625	32.490	2.709	1010.280
2018-06-19 05:06	19.625	31.050	2.073	1010.280
2018-06-19 05:07	19.750	31.530	2.397	1010.290
2018-06-19 05:08	19.687	29.270	1.304	1010.290
2018-06-19 05:09	19.750	28.040	0.763	1010.310
2018-06-19 05:10	19.875	28.000	0.851	1010.280
2018-06-19 05:11	19.812	28.350	0.969	1010.290
2018-06-19 05:12	19.687	28.950	1.152	1010.300
2018-06-19 05:13	19.625	29.760	1.481	1010.290
2018-06-19 05:14	19.500	29.750	1.369	1010.270
2018-06-19 05:15	19.500	29.240	1.129	1010.290
2018-06-19 05:16	19.625	30.380	1.769	1010.330
2018-06-19 05:17	19.687	28.680	1.022	1010.340
2018-06-19 05:18	19.812	28.430	1.008	1010.330
2018-06-19 05:19	19.875	29.320	1.490	1010.320
2018-06-19 05:20	19.875	34.240	3.668	1010.350
2018-06-19 05:21	19.875	31.700	2.581	1010.380
2018-06-19 05:22	19.812	29.330	1.440	1010.380
2018-06-19 05:23	19.687	28.710	1.036	1010.400
2018-06-19 05:24	19.625	28.570	0.915	1010.380
2018-06-19 05:25	19.625	29.780	1.491	1010.420
2018-06-19 05:26	19.625	28.860	1.055	1010.390
2018-06-19 05:27	19.562	28.820	0.982	1010.410
2018-06-19 05:28	19.562	28.840	0.991	1010.340
2018-06-19 05:29	19.562	29.400	1.258	1010.430
2018-06-19 05:30	19.625	30.950	2.028	1010.400
2018-06-19 05:31	19.687	31.980	2.541	1010.490
2018-06-19 05:32	19.687	33.170	3.055	1010.470
2018-06-19 05:33	19.687	33.310	3.114	1010.490
2018-06-19 05:34	19.687	29.300	1.318	1010.440
2018-06-19 05:35	19.750	28.600	1.037	1010.520
2018-06-19 05:36	19.750	31.140	2.222	1010.470
2018-06-19 05:37	19.750	28.450	0.964	1010.450
2018-06-19 05:38	19.937	28.080	0.943	1010.460
2018-06-19 05:39	20.062	28.050	1.036	1010.520
2018-06-19 05:40	20.125	27.940	1.035	1010.480
2018-06-19 05:41	20.187	28.150	1.192	1010.460
2018-06-19 05:42	20.250	27.320	0.832	1010.470
2018-06-19 05:43	20.312	27.120	0.783	1010.540
2018-06-19 05:44	20.437	27.370	1.017	1010.520
2018-06-19 05:45	20.437	27.760	1.213	1010.440
2018-06-19 05:46	20.500	27.750	1.262	1010.500
2018-06-19 05:47	20.500	28.020	1.397	1010.500
2018-06-19 05:48	20.562	27.750	1.315	1010.490
2018-06-19 05:49	20.625	27.070	1.025	1010.490
2018-06-19 05:50	20.687	27.470	1.281	1010.500
2018-06-19 05:51	20.687	27.080	1.083	1010.490
2018-06-19 05:52	20.812	27.150	1.225	1010.520
2018-06-19 05:53	20.875	27.060	1.233	1010.450
2018-06-19 05:54	20.812	27.500	1.403	1010.460
2018-06-19 05:55	20.875	27.140	1.274	1010.430
2018-06-19 05:56	20.875	26.910	1.156	1010.430
2018-06-19 05:57	20.875	27.370	1.391	1010.470
2018-06-19 05:58	21.000	28.000	1.815	1010.500
2018-06-19 05:59	20.937	29.110	2.305	1010.510
2018-06-19 06:00	20.937	28.070	1.796	1010.520
2018-06-19 06:01	20.875	32.700	3.891	1010.570
2018-06-19 06:02	20.812	29.410	2.341	1010.550
2018-06-19 06:03	20.875	29.730	2.547	1010.630
2018-06-19 06:04	20.875	28.660	2.033	1010.610
2018-06-19 06:05	20.937	28.230	1.875	1010.620
2018-06-19 06:06	21.062	27.500	1.617	1010.660
2018-06-19 06:07	21.125	29.660	2.729	1010.590
2018-06-19 06:08	21.187	28.640	2.292	1010.660
2018-06-19 06:09	21.250	28.180	2.119	1010.650
2018-06-19 06:10	21.312	28.470	2.316	1010.570
2018-06-19 06:11	21.375	27.330	1.798	1010.610
2018-06-19 06:12	21.437	27.860	2.119	1010.650
2018-06-19 06:13	21.500	27.600	2.042	1010.590
2018-06-19 06:14	21.500	27.500	1.992	1010.620
2018-06-19 06:15	21.562	28.240	2.416	1010.640
2018-06-19 06:16	21.625	28.490	2.594	1010.660
2018-06-19 06:17	21.562	27.720	2.156	1010.710
2018-06-19 06:18	21.625	27.320	2.007	1010.670
2018-06-19 06:19	21.687	29.420	3.099	1010.700
2018-06-19 06:20	21.625	28.610	2.653	1010.730
2018-06-19 06:21	21.687	27.810	2.308	1010.730
2018-06-19 06:22	21.687	30.290	3.511	1010.760
2018-06-19 06:23	21.812	29.200	3.101	1010.760
2018-06-19 06:24	21.875	28.790	2.956	1010.800
2018-06-19 06:25	21.937	26.800	2.004	1010.770
2018-06-19 06:26	22.000	26.840	2.079	1010.780
2018-06-19 06:27	22.125	28.640	3.097	1010.830
2018-06-19 06:28	22.187	27.550	2.604	1010.830
2018-06-19 06:29	22.187	28.810	3.234	1010.790
2018-06-19 06:30	22.187	28.270	2.967	1010.800
2018-06-19 06:31	22.250	26.340	2.029	1010.830
2018-06-19 06:32	22.250	28.620	3.195	1010.800
2018-06-19 06:33	22.187	27.290	2.471	1010.820
2018-06-19 06:34	22.312	27.860	2.869	1010.840
2018-06-19 06:35	22.312	27.620	2.747	1010.830
2018-06-19 06:36	22.375	27.940	2.963	1010.850
2018-06-19 06:37	22.500	26.180	2.156	1010.830
2018-06-19 06:38	22.562	28.230	3.269	1010.850
2018-06-19 06:39	22.625	26.510	2.438	1010.840
2018-06-19 06:40	22.687	26.420	2.443	1010.830
2018-06-19 06:41	22.812	26.050	2.351	1010.840
2018-06-19 06:42	22.875	26.170	2.469	1010.830
2018-06-19 06:43	22.937	26.920	2.919	1010.870
2018-06-19 06:44	23.000	26.000	2.484	1010.860
2018-06-19 06:45	23.062	25.500	2.264	1010.870
2018-06-19 06:46	23.187	26.690	3.011	1010.860
2018-06-19 06:47	23.250	25.850	2.615	1010.860
2018-06-19 06:48	23.312	26.000	2.749	1010.880
2018-06-19 06:49	23.375	26.820	3.240	1010.850
2018-06-19 06:50	23.437	26.490	3.118	1010.870
2018-06-19 06:51	23.500	26.350	3.097	1010.880
2018-06-19 06:52	23.625	26.080	3.057	1010.820
2018-06-19 06:53	23.625	26.690	3.384	1010.880
2018-06-19 06:54	23.750	25.180	2.669	1010.850
2018-06-19 06:55	23.812	27.090	3.754	1010.900
2018-06-19 06:56	23.812	25.730	3.026	1010.840
2018-06-19 06:57	23.937	26.340	3.462	1010.860
2018-06-19 06:58	23.937	27.470	4.058	1010.860
2018-06-19 06:59	24.000	29.210	4.988	1010.910
2018-06-19 07:00	24.000	27.510	4.132	1010.860
2018-06-19 07:01	24.062	26.540	3.676	1010.930
2018-06-19 07:02	24.062	31.340	6.055	1010.900
2018-06-19 07:03	24.062	27.280	4.066	1010.900
2018-06-19 07:04	24.125	26.100	3.492	1010.920
2018-06-19 07:05	24.312	25.290	3.205	1010.880
2018-06-19 07:06	24.375	26.760	4.059	1010.900
2018-06-19 07:07	24.437	25.260	3.294	1010.900
2018-06-19 07:08	24.562	26.200	3.917	1010.910
2018-06-19 07:09	24.625	25.500	3.587	1010.960
2018-06-19 07:10	24.687	26.480	4.175	1010.950
2018-06-19 07:11	24.750	26.960	4.484	1010.970
2018-06-19 07:12	24.812	25.770	3.894	1010.950
2018-06-19 07:13	24.937	27.920	5.144	1010.870
2018-06-19 07:14	25.000	26.680	4.548	1010.910
2018-06-19 07:15	25.125	26.410	4.509	1010.930
2018-06-19 07:16	25.312	26.340	4.630	1010.940
2018-06-19 07:17	25.437	24.490	3.699	1010.930
2018-06-19 07:18	25.750	23.950	3.646	1010.910
2018-06-19 07:19	26.000	23.840	3.791	1010.920
2018-06-19 07:20	26.312	23.310	3.733	1010.870
2018-06-19 07:21	26.562	22.960	3.728	1010.880
2018-06-19 07:22	26.750	22.530	3.616	1010.900
2018-06-19 07:23	27.000	24.110	4.790	1010.920
2018-06-19 07:24	27.125	24.930	5.374	1010.920
2018-06-19 07:25	27.312	23.570	4.727	1010.940
2018-06-19 07:26	27.562	22.730	4.418	1010.970
2018-06-19 07:27	27.687	24.200	5.420	1010.930
2018-06-19 07:28	27.750	23.140	4.830	1010.980
2018-06-19 07:29	27.937	22.760	4.749	1010.990
2018-06-19 07:30	28.125	21.920	4.369	1011.000
2018-06-19 07:31	28.187	22.650	4.888	1010.960
2018-06-19 07:32	28.437	20.120	3.410	1010.960
2018-06-19 07:33	28.562	20.990	4.113	1011.000
2018-06-19 07:34	28.625	23.010	5.479	1010.960
2018-06-19 07:35	28.750	21.720	4.756	1011.030
2018-06-19 07:36	28.875	22.310	5.243	1011.040
2018-06-19 07:37	28.875	22.810	5.562	1011.030
2018-06-19 07:38	28.937	21.620	4.844	1011.060
2018-06-19 07:39	29.000	21.590	4.877	1011.040
2018-06-19 07:40	29.125	20.900	4.516	1011.060
2018-06-19 07:41	29.312	22.910	5.989	1011.060
2018-06-19 07:42	29.375	23.830	6.611	1011.060
2018-06-19 07:43	29.437	22.570	5.877	1011.050
2018-06-19 07:44	29.437	20.600	4.566	1011.090
2018-06-19 07:45	29.625	19.630	4.033	1011.110
2018-06-19 07:46	29.812	19.200	3.871	1011.110
2018-06-19 07:47	29.812	20.860	5.054	1011.120
2018-06-19 07:48	29.750	19.990	4.394	1011.120
2018-06-19 07:49	29.937	21.780	5.778	1011.140
2018-06-19 07:50	29.875	20.090	4.568	1011.150
2018-06-19 07:51	29.812	20.620	4.888	1011.140
2018-06-19 07:52	29.937	20.200	4.697	1011.180
2018-06-19 07:53	30.062	19.370	4.200	1011.150
2018-06-19 07:54	30.187	19.930	4.709	1011.130
2018-06-19 07:55	30.125	19.220	4.141	1011.130
2018-06-19 07:56	30.125	19.770	4.543	1011.150
2018-06-19 07:57	30.000	19.240	4.054	1011.130
2018-06-19 07:58	29.937	19.680	4.324	1011.180
2018-06-19 07:59	29.812	19.700	4.237	1011.180
2018-06-19 08:00	29.750	20.150	4.508	1011.160
2018-06-19 08:01	29.750	20.960	5.071	1011.160
2018-06-19 08:02	29.750	20.160	4.515	1011.170
2018-06-19 08:03	29.812	21.250	5.320	1011.190
2018-06-19 08:04	29.875	20.030	4.525	1011.190
2018-06-19 08:05	29.937	20.220	4.711	1011.210
2018-06-19 08:06	30.062	20.190	4.792	1011.200
2018-06-19 08:07	30.062	20.050	4.693	1011.210
2018-06-19 08:08	30.125	20.900	5.339	1011.210
2018-06-19 08:09	30.250	20.710	5.311	1011.150
2018-06-19 08:10	30.312	20.680	5.341	1011.230
2018-06-19 08:11	30.312	21.310	5.773	1011.210
2018-06-19 08:12	30.375	21.530	5.973	1011.200
2018-06-19 08:13	30.562	20.650	5.526	1011.220
2018-06-19 08:14	30.562	22.440	6.728	1011.220
2018-06-19 08:15	30.562	25.610	8.663	1011.180
2018-06-19 08:16	30.687	21.840	6.438	1011.200
