observed_at	temp_c	humidity_pct	dewpoint_c	pressure_hPa
2018-09-03 02:26	26.625	63.540	19.136	1011.320
2018-09-03 02:27	26.562	63.750	19.129	1011.270
2018-09-03 02:28	26.562	64.000	19.192	1011.310
2018-09-03 02:29	26.500	64.130	19.166	1011.310
2018-09-03 02:30	26.500	64.350	19.221	1011.300
2018-09-03 02:31	26.437	64.270	19.141	1011.300
2018-09-03 02:32	26.437	64.340	19.159	1011.250
2018-09-03 02:33	26.437	64.500	19.199	1011.300
2018-09-03 02:34	26.375	64.520	19.145	1011.290
2018-09-03 02:35	26.375	64.620	19.170	1011.260
2018-09-03 02:36	26.312	64.840	19.165	1011.230
2018-09-03 02:37	26.312	64.790	19.152	1011.250
2018-09-03 02:38	26.312	64.840	19.165	1011.200
2018-09-03 02:39	26.312	64.780	19.150	1011.190
2018-09-03 02:40	26.312	64.750	19.142	1011.220
2018-09-03 02:41	26.250	64.810	19.099	1011.160
2018-09-03 02:42	26.250	64.930	19.128	1011.150
2018-09-03 02:43	26.250	64.970	19.138	1011.160
2018-09-03 02:44	26.187	65.240	19.145	1011.170
2018-09-03 02:45	26.187	65.450	19.197	1011.230
2018-09-03 02:46	26.187	65.450	19.197	1011.200
2018-09-03 02:47	26.125	65.480	19.145	1011.260
2018-09-03 02:48	26.125	65.440	19.135	1011.260
2018-09-03 02:49	26.125	65.420	19.131	1011.240
2018-09-03 02:50	26.062	65.300	19.041	1011.230
2018-09-03 02:51	26.062	65.280	19.037	1011.220
2018-09-03 02:52	26.062	65.820	19.169	1011.200
2018-09-03 02:53	26.062	65.150	19.005	1011.170
2018-09-03 02:54	26.000	65.400	19.007	1011.200
2018-09-03 02:55	26.000	65.610	19.059	1011.190
2018-09-03 02:56	26.000	65.150	18.946	1011.240
2018-09-03 02:57	26.000	65.560	19.046	1011.250
2018-09-03 02:58	26.000	65.270	18.975	1011.240
2018-09-03 02:59	26.000	65.400	19.007	1011.280
2018-09-03 03:00	26.000	65.480	19.027	1011.250
2018-09-03 03:01	26.000	66.010	19.156	1011.280
2018-09-03 03:02	26.000	68.550	19.763	1011.220
2018-09-03 03:03	26.000	66.700	19.323	1011.240
2018-09-03 03:04	25.937	66.270	19.159	1011.220
2018-09-03 03:05	25.937	66.630	19.246	1011.210
2018-09-03 03:06	25.937	66.900	19.311	1011.220
2018-09-03 03:07	25.937	67.630	19.486	1011.220
2018-09-03 03:08	25.875	70.230	20.035	1011.200
2018-09-03 03:09	25.875	69.460	19.857	1011.240
2018-09-03 03:10	25.812	67.210	19.267	1011.220
2018-09-03 03:11	25.812	69.310	19.762	1011.190
2018-09-03 03:12	25.750	71.080	20.110	1011.250
2018-09-03 03:13	25.687	72.120	20.284	1011.280
2018-09-03 03:14	25.687	72.500	20.370	1011.260
2018-09-03 03:15	25.625	72.960	20.413	1011.290
2018-09-03 03:16	25.625	73.320	20.492	1011.250
2018-09-03 03:17	25.562	73.930	20.566	1011.290
2018-09-03 03:18	25.500	73.760	20.469	1011.270
2018-09-03 03:19	25.500	74.310	20.590	1011.270
2018-09-03 03:20	25.437	74.620	20.596	1011.260
2018-09-03 03:21	25.437	74.880	20.653	1011.280
2018-09-03 03:22	25.375	75.190	20.660	1011.360
2018-09-03 03:23	25.375	76.220	20.881	1011.380
2018-09-03 03:24	25.375	76.240	20.886	1011.370
2018-09-03 03:25	25.375	76.630	20.969	1011.430
2018-09-03 03:26	25.312	76.650	20.912	1011.440
2018-09-03 03:27	25.312	76.770	20.937	1011.420
2018-09-03 03:28	25.312	77.160	21.020	1011.410
2018-09-03 03:29	25.312	77.070	21.001	1011.440
2018-09-03 03:30	25.250	77.690	21.071	1011.450
2018-09-03 03:31	25.250	78.020	21.140	1011.430
2018-09-03 03:32	25.250	77.620	21.057	1011.500
2018-09-03 03:33	25.250	77.770	21.088	1011.510
2018-09-03 03:34	25.250	77.790	21.092	1011.520
2018-09-03 03:35	25.250	78.200	21.178	1011.500
2018-09-03 03:36	25.250	78.250	21.188	1011.550
2018-09-03 03:37	25.187	78.520	21.184	1011.550
2018-09-03 03:38	25.187	78.210	21.119	1011.580
2018-09-03 03:39	25.187	78.210	21.119	1011.600
2018-09-03 03:40	25.187	78.430	21.165	1011.600
2018-09-03 03:41	25.187	78.250	21.127	1011.610
2018-09-03 03:42	25.250	78.540	21.249	1011.640
2018-09-03 03:43	25.187	78.400	21.159	1011.630
2018-09-03 03:44	25.187	78.410	21.161	1011.640
2018-09-03 03:45	25.187	78.100	21.096	1011.640
2018-09-03 03:46	25.187	78.070	21.090	1011.680
2018-09-03 03:47	25.187	78.400	21.159	1011.660
2018-09-03 03:48	25.187	78.080	21.092	1011.710
2018-09-03 03:49	25.187	77.760	21.025	1011.660
2018-09-03 03:50	25.187	78.020	21.079	1011.690
2018-09-03 03:51	25.187	77.880	21.050	1011.680
2018-09-03 03:52	25.187	77.980	21.071	1011.690
2018-09-03 03:53	25.187	77.960	21.067	1011.690
2018-09-03 03:54	25.125	77.730	20.959	1011.710
2018-09-03 03:55	25.187	77.870	21.048	1011.680
2018-09-03 03:56	25.125	78.070	21.030	1011.720
2018-09-03 03:57	25.125	78.090	21.034	1011.730
2018-09-03 03:58	25.125	77.890	20.992	1011.720
2018-09-03 03:59	25.125	77.980	21.011	1011.720
2018-09-03 04:00	25.125	78.060	21.028	1011.740
2018-09-03 04:01	25.125	77.810	20.975	1011.760
2018-09-03 04:02	25.125	77.920	20.998	1011.770
2018-09-03 04:03	25.125	77.920	20.998	1011.750
2018-09-03 04:04	25.125	77.890	20.992	1011.750
2018-09-03 04:05	25.062	78.000	20.954	1011.770
2018-09-03 04:06	25.062	78.280	21.012	1011.770
2018-09-03 04:07	25.062	78.280	21.012	1011.760
2018-09-03 04:08	25.062	79.140	21.190	1011.760
2018-09-03 04:09	25.000	78.890	21.079	1011.760
2018-09-03 04:10	25.000	78.580	21.015	1011.780
2018-09-03 04:11	25.062	78.760	21.112	1011.740
2018-09-03 04:12	25.000	78.530	21.004	1011.760
2018-09-03 04:13	25.000	79.240	21.151	1011.770
2018-09-03 04:14	25.000	78.490	20.996	1011.750
2018-09-03 04:15	25.000	78.380	20.973	1011.780
2018-09-03 04:16	25.000	78.900	21.081	1011.820
2018-09-03 04:17	25.062	78.480	21.054	1011.760
2018-09-03 04:18	25.000	78.250	20.946	1011.770
2018-09-03 04:19	25.062	78.170	20.990	1011.720
2018-09-03 04:20	25.062	78.060	20.967	1011.690
2018-09-03 04:21	25.062	78.670	21.093	1011.710
2018-09-03 04:22	25.062	78.200	20.996	1011.690
2018-09-03 04:23	25.062	77.770	20.906	1011.670
2018-09-03 04:24	25.125	77.670	20.946	1011.650
2018-09-03 04:25	25.125	77.640	20.940	1011.670
2018-09-03 04:26	25.125	77.530	20.917	1011.670
2018-09-03 04:27	25.125	77.670	20.946	1011.640
2018-09-03 04:28	25.125	77.590	20.929	1011.640
2018-09-03 04:29	25.125	77.520	20.915	1011.650
2018-09-03 04:30	25.125	77.670	20.946	1011.640
2018-09-03 04:31	25.125	78.050	21.026	1011.640
2018-09-03 04:32	25.125	78.730	21.167	1011.640
2018-09-03 04:33	25.062	77.980	20.950	1011.590
2018-09-03 04:34	25.062	77.910	20.935	1011.620
2018-09-03 04:35	25.062	77.850	20.923	1011.620
2018-09-03 04:36	25.062	78.140	20.983	1011.630
2018-09-03 04:37	25.062	78.450	21.048	1011.640
2018-09-03 04:38	25.000	78.370	20.971	1011.650
2018-09-03 04:39	25.000	78.630	21.025	1011.670
2018-09-03 04:40	25.000	79.010	21.104	1011.670
2018-09-03 04:41	24.937	79.260	21.094	1011.680
2018-09-03 04:42	24.937	78.830	21.005	1011.650
2018-09-03 04:43	24.937	79.160	21.073	1011.680
2018-09-03 04:44	24.937	79.260	21.094	1011.690
2018-09-03 04:45	24.875	79.580	21.099	1011.700
2018-09-03 04:46	24.812	79.570	21.036	1011.680
2018-09-03 04:47	24.812	80.730	21.272	1011.660
2018-09-03 04:48	24.750	80.510	21.167	1011.660
2018-09-03 04:49	24.625	81.090	21.162	1011.620
2018-09-03 04:50	24.625	80.420	21.027	1011.660
2018-09-03 04:51	24.625	80.490	21.041	1011.600
2018-09-03 04:52	24.625	80.990	21.142	1011.640
2018-09-03 04:53	24.625	80.850	21.114	1011.640
2018-09-03 04:54	24.625	81.600	21.265	1011.630
2018-09-03 04:55	24.625	80.910	21.126	1011.670
2018-09-03 04:56	24.687	80.500	21.104	1011.650
2018-09-03 04:57	24.687	80.610	21.126	1011.710
2018-09-03 04:58	24.687	80.350	21.073	1011.720
2018-09-03 04:59	24.687	80.770	21.158	1011.730
2018-09-03 05:00	24.687	80.330	21.069	1011.760
2018-09-03 05:01	24.750	80.450	21.155	1011.750
2018-09-03 05:02	24.812	85.170	22.148	1011.780
2018-09-03 05:03	24.750	87.710	22.571	1011.770
2018-09-03 05:04	24.687	100.000	24.687	1011.780
2018-09-03 05:05	24.562	95.220	23.745	1011.790
2018-09-03 05:06	24.500	91.030	22.938	1011.800
2018-09-03 05:07	24.500	86.950	22.182	1011.820
2018-09-03 05:08	24.500	88.110	22.400	1011.800
2018-09-03 05:09	24.562	82.760	21.434	1011.820
2018-09-03 05:10	24.625	82.470	21.438	1011.780
2018-09-03 05:11	24.625	83.070	21.556	1011.820
2018-09-03 05:12	24.625	82.270	21.398	1011.820
2018-09-03 05:13	24.625	81.810	21.307	1011.810
2018-09-03 05:14	24.625	81.360	21.217	1011.840
2018-09-03 05:15	24.625	81.470	21.239	1011.860
2018-09-03 05:16	24.562	81.600	21.203	1011.840
2018-09-03 05:17	24.562	81.700	21.223	1011.900
2018-09-03 05:18	24.500	81.830	21.189	1011.850
2018-09-03 05:19	24.437	82.320	21.225	1011.860
2018-09-03 05:20	24.500	81.460	21.115	1011.860
2018-09-03 05:21	24.500	81.760	21.175	1011.890
2018-09-03 05:22	24.500	81.620	21.147	1011.850
2018-09-03 05:23	24.500	81.580	21.139	1011.870
2018-09-03 05:24	24.500	81.470	21.117	1011.940
2018-09-03 05:25	24.500	81.480	21.119	1011.920
2018-09-03 05:26	24.500	81.450	21.113	1011.960
2018-09-03 05:27	24.500	81.670	21.157	1011.970
2018-09-03 05:28	24.500	81.360	21.095	1011.960
2018-09-03 05:29	24.500	81.730	21.169	1011.960
2018-09-03 05:30	24.500	81.840	21.191	1011.960
2018-09-03 05:31	24.500	81.790	21.181	1011.990
2018-09-03 05:32	24.500	81.330	21.089	1011.960
2018-09-03 05:33	24.500	81.540	21.131	1011.990
2018-09-03 05:34	24.437	81.350	21.031	1012.000
2018-09-03 05:35	24.437	81.690	21.099	1012.000
2018-09-03 05:36	24.437	81.730	21.107	1012.000
2018-09-03 05:37	24.437	81.200	21.001	1012.010
2018-09-03 05:38	24.437	82.080	21.177	1011.980
2018-09-03 05:39	24.375	82.210	21.142	1012.000
2018-09-03 05:40	24.375	81.490	20.999	1011.990
2018-09-03 05:41	24.375	81.860	21.073	1011.990
2018-09-03 05:42	24.375	81.610	21.023	1012.020
2018-09-03 05:43	24.437	82.340	21.229	1011.990
2018-09-03 05:44	24.437	81.980	21.157	1011.980
2018-09-03 05:45	24.437	82.300	21.221	1012.000
2018-09-03 05:46	24.375	82.580	21.216	1011.970
2018-09-03 05:47	24.375	82.170	21.134	1012.000
2018-09-03 05:48	24.375	82.640	21.227	1011.950
2018-09-03 05:49	24.375	82.830	21.265	1011.950
2018-09-03 05:50	24.375	82.310	21.162	1011.970
2018-09-03 05:51	24.375	82.780	21.255	1011.930
2018-09-03 05:52	24.312	82.920	21.221	1011.970
2018-09-03 05:53	24.312	83.020	21.241	1012.000
2018-09-03 05:54	24.250	84.840	21.534	1011.980
2018-09-03 05:55	24.250	83.740	21.321	1012.030
2018-09-03 05:56	24.250	84.290	21.428	1012.050
2018-09-03 05:57	24.250	84.330	21.436	1012.030
2018-09-03 05:58	24.187	84.930	21.490	1012.020
2018-09-03 05:59	24.250	84.040	21.379	1012.000
2018-09-03 06:00	24.250	84.380	21.445	1011.980
2018-09-03 06:01	24.187	85.230	21.547	1011.980
2018-09-03 06:02	24.187	86.710	21.829	1011.940
2018-09-03 06:03	24.187	85.950	21.685	1011.980
2018-09-03 06:04	24.125	86.550	21.738	1011.940
2018-09-03 06:05	24.125	85.440	21.527	1011.980
2018-09-03 06:06	24.125	85.470	21.533	1011.960
2018-09-03 06:07	24.187	85.660	21.630	1012.020
2018-09-03 06:08	24.187	84.430	21.393	1012.030
2018-09-03 06:09	24.187	84.730	21.451	1012.070
2018-09-03 06:10	24.187	84.890	21.482	1012.090
2018-09-03 06:11	24.187	84.030	21.316	1012.120
2018-09-03 06:12	24.250	84.400	21.449	1012.130
2018-09-03 06:13	24.250	84.550	21.478	1012.110
2018-09-03 06:14	24.312	84.650	21.558	1012.100
2018-09-03 06:15	24.250	84.230	21.416	1012.120
2018-09-03 06:16	24.250	83.680	21.309	1012.140
2018-09-03 06:17	24.312	83.240	21.284	1012.140
2018-09-03 06:18	24.312	83.290	21.294	1012.120
2018-09-03 06:19	24.375	82.760	21.251	1012.190
2018-09-03 06:20	24.375	82.800	21.259	1012.150
2018-09-03 06:21	24.375	83.380	21.373	1012.180
2018-09-03 06:22	24.375	82.920	21.283	1012.210
2018-09-03 06:23	24.375	82.540	21.208	1012.220
2018-09-03 06:24	24.437	83.020	21.363	1012.250
2018-09-03 06:25	24.437	82.220	21.205	1012.250
2018-09-03 06:26	24.500	82.790	21.379	1012.260
2018-09-03 06:27	24.500	82.330	21.288	1012.250
2018-09-03 06:28	24.437	83.630	21.482	1012.270
2018-09-03 06:29	24.375	83.770	21.449	1012.260
2018-09-03 06:30	24.312	85.270	21.678	1012.250
2018-09-03 06:31	24.187	85.360	21.572	1012.260
2018-09-03 06:32	24.187	85.560	21.611	1012.280
2018-09-03 06:33	24.125	86.850	21.795	1012.290
2018-09-03 06:34	24.125	85.280	21.496	1012.280
2018-09-03 06:35	24.250	84.540	21.476	1012.310
2018-09-03 06:36	24.312	86.000	21.817	1012.310
2018-09-03 06:37	24.312	84.120	21.456	1012.340
2018-09-03 06:38	24.375	84.490	21.589	1012.350
2018-09-03 06:39	24.437	83.540	21.465	1012.330
2018-09-03 06:40	24.500	82.020	21.227	1012.330
2018-09-03 06:41	24.562	83.330	21.546	1012.350
2018-09-03 06:42	24.562	82.310	21.345	1012.380
2018-09-03 06:43	24.562	83.100	21.501	1012.400
2018-09-03 06:44	24.562	82.810	21.444	1012.430
2018-09-03 06:45	24.562	82.740	21.430	1012.380
2018-09-03 06:46	24.625	84.030	21.744	1012.380
2018-09-03 06:47	24.562	82.830	21.447	1012.390
2018-09-03 06:48	24.625	83.010	21.544	1012.400
2018-09-03 06:49	24.625	83.490	21.639	1012.450
2018-09-03 06:50	24.625	82.610	21.466	1012.460
2018-09-03 06:51	24.687	82.080	21.421	1012.460
2018-09-03 06:52	24.750	82.720	21.609	1012.490
2018-09-03 06:53	24.750	82.600	21.586	1012.490
2018-09-03 06:54	24.750	82.040	21.474	1012.520
2018-09-03 06:55	24.687	84.240	21.846	1012.490
2018-09-03 06:56	24.687	84.380	21.873	1012.560
2018-09-03 06:57	24.750	84.730	22.003	1012.560
2018-09-03 06:58	24.750	83.200	21.704	1012.590
2018-09-03 06:59	24.812	83.470	21.818	1012.610
2018-09-03 07:00	24.812	82.080	21.543	1012.570
2018-09-03 07:01	24.812	82.600	21.646	1012.580
2018-09-03 07:02	24.875	82.330	21.654	1012.540
2018-09-03 07:03	24.875	82.530	21.694	1012.570
2018-09-03 07:04	24.875	82.760	21.739	1012.620
2018-09-03 07:05	24.937	82.440	21.736	1012.620
2018-09-03 07:06	24.937	81.480	21.545	1012.590
2018-09-03 07:07	25.000	82.250	21.760	1012.610
2018-09-03 07:08	25.000	82.280	21.766	1012.680
2018-09-03 07:09	25.000	81.480	21.606	1012.670
2018-09-03 07:10	25.062	83.090	21.987	1012.700
2018-09-03 07:11	25.062	82.450	21.860	1012.670
2018-09-03 07:12	25.125	82.690	21.969	1012.680
2018-09-03 07:13	25.125	82.190	21.870	1012.730
2018-09-03 07:14	25.062	82.110	21.793	1012.730
2018-09-03 07:15	25.125	79.810	21.389	1012.710
2018-09-03 07:16	25.187	80.280	21.545	1012.760
2018-09-03 07:17	25.250	81.420	21.838	1012.750
2018-09-03 07:18	25.312	78.970	21.398	1012.750
2018-09-03 07:19	25.312	78.350	21.269	1012.740
2018-09-03 07:20	25.375	78.050	21.268	1012.720
2018-09-03 07:21	25.375	78.030	21.264	1012.710
2018-09-03 07:22	25.437	76.980	21.103	1012.730
2018-09-03 07:23	25.500	77.070	21.183	1012.710
2018-09-03 07:24	25.562	79.020	21.651	1012.740
2018-09-03 07:25	25.562	79.100	21.668	1012.710
2018-09-03 07:26	25.562	76.820	21.190	1012.730
2018-09-03 07:27	25.562	76.610	21.145	1012.700
2018-09-03 07:28	25.625	77.280	21.348	1012.750
2018-09-03 07:29	25.687	76.130	21.164	1012.730
2018-09-03 07:30	25.750	76.210	21.241	1012.730
2018-09-03 07:31	25.750	74.670	20.909	1012.770
2018-09-03 07:32	25.812	74.300	20.888	1012.760
2018-09-03 07:33	25.875	74.520	20.997	1012.780
2018-09-03 07:34	25.937	74.200	20.986	1012.760
2018-09-03 07:35	26.062	74.360	21.142	1012.780
2018-09-03 07:36	26.187	73.720	21.121	1012.730
2018-09-03 07:37	26.187	73.870	21.154	1012.720
2018-09-03 07:38	26.187	72.720	20.899	1012.690
2018-09-03 07:39	26.250	72.730	20.962	1012.710
2018-09-03 07:40	26.375	72.510	21.032	1012.690
2018-09-03 07:41	26.437	71.630	20.893	1012.710
2018-09-03 07:42	26.500	72.530	21.157	1012.690
2018-09-03 07:43	26.562	72.830	21.284	1012.740
2018-09-03 07:44	26.687	72.190	21.260	1012.700
2018-09-03 07:45	26.875	68.520	20.590	1012.690
2018-09-03 07:46	27.187	70.660	21.389	1012.730
2018-09-03 07:47	27.312	69.520	21.243	1012.720
2018-09-03 07:48	27.312	69.690	21.283	1012.720
2018-09-03 07:49	27.437	71.680	21.863	1012.710
2018-09-03 07:50	27.750	68.180	21.343	1012.690
2018-09-03 07:51	27.812	68.820	21.555	1012.670
2018-09-03 07:52	27.937	68.090	21.499	1012.660
2018-09-03 07:53	28.000	68.600	21.681	1012.660
2018-09-03 07:54	28.125	65.810	21.122	1012.700
2018-09-03 07:55	28.437	66.210	21.517	1012.690
2018-09-03 07:56	28.437	63.350	20.797	1012.730
2018-09-03 07:57	28.562	63.740	21.015	1012.740
2018-09-03 07:58	28.437	64.350	21.052	1012.750
2018-09-03 07:59	28.375	65.190	21.205	1012.750
2018-09-03 08:00	28.500	68.720	22.187	1012.760
2018-09-03 08:01	28.562	63.980	21.076	1012.790
2018-09-03 08:02	28.750	63.340	21.090	1012.770
2018-09-03 08:03	28.812	62.340	20.889	1012.780
2018-09-03 08:04	28.875	63.410	21.226	1012.750
2018-09-03 08:05	28.937	64.390	21.535	1012.760
2018-09-03 08:06	29.000	66.990	22.243	1012.780
2018-09-03 08:07	29.062	67.720	22.481	1012.740
2018-09-03 08:08	29.187	64.320	21.753	1012.770
2018-09-03 08:09	29.187	63.560	21.559	1012.780
2018-09-03 08:10	29.187	62.220	21.211	1012.770
2018-09-03 08:11	29.250	61.840	21.170	1012.800
2018-09-03 08:12	29.187	62.800	21.362	1012.780
2018-09-03 08:13	29.187	62.550	21.297	1012.740
2018-09-03 08:14	29.437	61.350	21.216	1012.730
2018-09-03 08:15	29.562	60.040	20.982	1012.690
2018-09-03 08:16	29.562	59.500	20.835	1012.730
