observed_at	temp_c	humidity_pct	dewpoint_c	pressure_hPa
2018-08-29 01:49	26.937	30.580	8.184	1010.140
2018-08-29 01:50	26.937	29.850	7.829	1010.150
2018-08-29 01:51	26.875	30.170	7.932	1010.160
2018-08-29 01:52	26.750	30.730	8.094	1010.160
2018-08-29 01:53	26.750	30.650	8.056	1010.130
2018-08-29 01:54	26.687	30.890	8.116	1010.130
2018-08-29 01:55	26.687	30.790	8.068	1010.130
2018-08-29 01:56	26.625	30.660	7.953	1010.120
2018-08-29 01:57	26.562	31.390	8.244	1010.160
2018-08-29 01:58	26.562	31.020	8.070	1010.180
2018-08-29 01:59	26.625	31.460	8.331	1010.130
2018-08-29 02:00	26.625	30.840	8.039	1010.110
2018-08-29 02:01	26.750	30.280	7.878	1010.100
2018-08-29 02:02	26.812	30.550	8.061	1010.130
2018-08-29 02:03	26.812	30.680	8.124	1010.130
2018-08-29 02:04	26.812	30.910	8.234	1010.090
2018-08-29 02:05	26.687	30.640	7.997	1010.080
2018-08-29 02:06	26.687	30.640	7.997	1010.080
2018-08-29 02:07	26.812	30.650	8.109	1010.100
2018-08-29 02:08	26.937	31.410	8.578	1010.100
2018-08-29 02:09	27.000	31.170	8.519	1010.120
2018-08-29 02:10	26.937	31.640	8.686	1010.130
2018-08-29 02:11	26.875	30.840	8.255	1010.150
2018-08-29 02:12	26.875	30.260	7.976	1010.150
2018-08-29 02:13	26.937	30.040	7.922	1010.130
2018-08-29 02:14	26.937	30.090	7.946	1010.120
2018-08-29 02:15	26.937	29.860	7.834	1010.110
2018-08-29 02:16	27.000	29.930	7.922	1010.130
2018-08-29 02:17	27.000	30.300	8.103	1010.140
2018-08-29 02:18	27.000	30.980	8.429	1010.160
2018-08-29 02:19	27.000	29.730	7.824	1010.140
2018-08-29 02:20	27.000	29.820	7.868	1010.150
2018-08-29 02:21	27.062	29.700	7.862	1010.190
2018-08-29 02:22	27.062	30.060	8.039	1010.170
2018-08-29 02:23	27.062	31.080	8.530	1010.160
2018-08-29 02:24	27.000	30.750	8.320	1010.170
2018-08-29 02:25	27.000	30.210	8.059	1010.130
2018-08-29 02:26	27.000	30.490	8.195	1010.170
2018-08-29 02:27	27.062	29.920	7.971	1010.130
2018-08-29 02:28	27.062	29.940	7.981	1010.120
2018-08-29 02:29	27.062	30.890	8.440	1010.170
2018-08-29 02:30	27.000	30.750	8.320	1010.150
2018-08-29 02:31	26.937	30.290	8.044	1010.120
2018-08-29 02:32	26.937	30.170	7.985	1010.110
2018-08-29 02:33	27.000	30.530	8.214	1010.160
2018-08-29 02:34	27.000	30.290	8.098	1010.150
2018-08-29 02:35	26.937	31.570	8.653	1010.190
2018-08-29 02:36	26.937	30.470	8.131	1010.190
2018-08-29 02:37	26.875	30.480	8.082	1010.250
2018-08-29 02:38	26.875	30.140	7.917	1010.240
2018-08-29 02:39	26.812	30.410	7.994	1010.220
2018-08-29 02:40	26.750	30.490	7.979	1010.170
2018-08-29 02:41	26.750	30.820	8.137	1010.210
2018-08-29 02:42	26.687	30.520	7.939	1010.210
2018-08-29 02:43	26.687	31.210	8.268	1010.220
2018-08-29 02:44	26.625	30.700	7.972	1010.190
2018-08-29 02:45	26.625	30.620	7.933	1010.190
2018-08-29 02:46	26.625	31.090	8.157	1010.200
2018-08-29 02:47	26.625	31.210	8.214	1010.170
2018-08-29 02:48	26.687	30.560	7.958	1010.240
2018-08-29 02:49	26.687	31.170	8.249	1010.250
2018-08-29 02:50	26.625	31.030	8.129	1010.200
2018-08-29 02:51	26.625	30.940	8.086	1010.280
2018-08-29 02:52	26.625	30.980	8.105	1010.220
2018-08-29 02:53	26.562	31.110	8.112	1010.280
2018-08-29 02:54	26.500	31.350	8.171	1010.310
2018-08-29 02:55	26.500	31.530	8.256	1010.340
2018-08-29 02:56	26.437	31.630	8.248	1010.290
2018-08-29 02:57	26.437	31.470	8.173	1010.300
2018-08-29 02:58	26.437	32.340	8.575	1010.290
2018-08-29 02:59	26.437	31.460	8.168	1010.280
2018-08-29 03:00	26.437	31.500	8.187	1010.270
2018-08-29 03:01	26.375	34.110	9.309	1010.280
2018-08-29 03:02	26.125	36.210	9.979	1010.280
2018-08-29 03:03	26.062	40.020	11.424	1010.320
2018-08-29 03:04	26.062	33.870	8.931	1010.270
2018-08-29 03:05	26.062	49.090	14.546	1010.290
2018-08-29 03:06	26.000	35.200	9.447	1010.250
2018-08-29 03:07	26.125	33.690	8.907	1010.240
2018-08-29 03:08	26.125	43.190	12.637	1010.250
2018-08-29 03:09	26.000	34.340	9.080	1010.240
2018-08-29 03:10	26.000	34.460	9.132	1010.230
2018-08-29 03:11	26.000	38.640	10.840	1010.240
2018-08-29 03:12	26.000	33.560	8.741	1010.260
2018-08-29 03:13	26.062	35.540	9.645	1010.280
2018-08-29 03:14	26.000	45.940	13.468	1010.290
2018-08-29 03:15	25.875	34.900	9.211	1010.260
2018-08-29 03:16	25.875	34.860	9.194	1010.300
2018-08-29 03:17	25.875	33.770	8.724	1010.280
2018-08-29 03:18	25.875	33.580	8.640	1010.310
2018-08-29 03:19	25.937	35.200	9.392	1010.330
2018-08-29 03:20	25.937	33.640	8.721	1010.310
2018-08-29 03:21	25.937	33.590	8.699	1010.310
2018-08-29 03:22	26.000	33.140	8.555	1010.300
2018-08-29 03:23	26.000	33.370	8.657	1010.290
2018-08-29 03:24	26.000	35.480	9.565	1010.330
2018-08-29 03:25	26.062	33.010	8.551	1010.320
2018-08-29 03:26	26.000	34.690	9.231	1010.350
2018-08-29 03:27	26.000	33.650	8.780	1010.320
2018-08-29 03:28	26.000	33.140	8.555	1010.340
2018-08-29 03:29	26.000	32.940	8.465	1010.320
2018-08-29 03:30	26.062	34.070	9.018	1010.330
2018-08-29 03:31	26.000	33.410	8.674	1010.340
2018-08-29 03:32	26.000	34.970	9.350	1010.330
2018-08-29 03:33	26.000	33.950	8.911	1010.320
2018-08-29 03:34	26.000	33.060	8.519	1010.310
2018-08-29 03:35	26.000	33.250	8.604	1010.330
2018-08-29 03:36	26.000	32.980	8.483	1010.330
2018-08-29 03:37	26.062	32.960	8.528	1010.320
2018-08-29 03:38	26.000	34.190	9.016	1010.340
2018-08-29 03:39	26.000	33.520	8.723	1010.380
2018-08-29 03:40	25.937	36.290	9.846	1010.320
2018-08-29 03:41	25.875	34.160	8.893	1010.340
2018-08-29 03:42	25.937	33.670	8.734	1010.320
2018-08-29 03:43	25.937	33.580	8.694	1010.350
2018-08-29 03:44	25.875	33.140	8.446	1010.360
2018-08-29 03:45	25.875	33.340	8.534	1010.350
2018-08-29 03:46	25.875	33.330	8.530	1010.350
2018-08-29 03:47	25.937	33.740	8.765	1010.350
2018-08-29 03:48	25.937	34.300	9.008	1010.350
2018-08-29 03:49	25.812	33.580	8.585	1010.380
2018-08-29 03:50	25.812	33.560	8.576	1010.350
2018-08-29 03:51	25.812	34.030	8.782	1010.350
2018-08-29 03:52	25.875	34.170	8.898	1010.370
2018-08-29 03:53	25.875	34.720	9.134	1010.370
2018-08-29 03:54	25.812	33.680	8.629	1010.350
2018-08-29 03:55	25.812	34.560	9.010	1010.350
2018-08-29 03:56	25.750	33.920	8.680	1010.340
2018-08-29 03:57	25.750	33.710	8.588	1010.350
2018-08-29 03:58	25.812	34.280	8.890	1010.410
2018-08-29 03:59	25.812	34.500	8.985	1010.360
2018-08-29 04:00	25.812	34.150	8.834	1010.390
2018-08-29 04:01	25.812	33.680	8.629	1010.430
2018-08-29 04:02	25.812	35.340	9.341	1010.420
2018-08-29 04:03	25.750	33.840	8.645	1010.400
2018-08-29 04:04	25.750	33.660	8.566	1010.450
2018-08-29 04:05	25.750	33.870	8.658	1010.420
2018-08-29 04:06	25.750	34.460	8.913	1010.450
2018-08-29 04:07	25.687	34.350	8.811	1010.390
2018-08-29 04:08	25.687	33.700	8.529	1010.390
2018-08-29 04:09	25.687	34.940	9.063	1010.430
2018-08-29 04:10	25.687	35.590	9.336	1010.420
2018-08-29 04:11	25.625	34.850	8.970	1010.350
2018-08-29 04:12	25.625	34.390	8.774	1010.370
2018-08-29 04:13	25.625	33.920	8.570	1010.380
2018-08-29 04:14	25.687	35.670	9.369	1010.360
2018-08-29 04:15	25.625	34.150	8.670	1010.380
2018-08-29 04:16	25.687	35.990	9.502	1010.390
2018-08-29 04:17	25.625	35.650	9.306	1010.370
2018-08-29 04:18	25.625	33.870	8.549	1010.360
2018-08-29 04:19	25.562	34.000	8.550	1010.370
2018-08-29 04:20	25.625	35.420	9.210	1010.400
2018-08-29 04:21	25.562	34.460	8.748	1010.350
2018-08-29 04:22	25.625	35.270	9.148	1010.350
2018-08-29 04:23	25.625	35.850	9.389	1010.370
2018-08-29 04:24	25.562	35.240	9.080	1010.420
2018-08-29 04:25	25.500	34.490	8.707	1010.390
2018-08-29 04:26	25.500	35.970	9.329	1010.410
2018-08-29 04:27	25.500	34.610	8.758	1010.390
2018-08-29 04:28	25.562	36.300	9.519	1010.420
2018-08-29 04:29	25.562	34.170	8.624	1010.440
2018-08-29 04:30	25.625	35.190	9.114	1010.420
2018-08-29 04:31	25.625	34.130	8.662	1010.410
2018-08-29 04:32	25.625	35.110	9.080	1010.440
2018-08-29 04:33	25.562	34.690	8.847	1010.440
2018-08-29 04:34	25.562	34.280	8.671	1010.460
2018-08-29 04:35	25.562	34.310	8.684	1010.490
2018-08-29 04:36	25.562	35.300	9.105	1010.450
2018-08-29 04:37	25.562	35.460	9.172	1010.470
2018-08-29 04:38	25.562	34.880	8.928	1010.470
2018-08-29 04:39	25.625	35.800	9.369	1010.480
2018-08-29 04:40	25.500	34.680	8.788	1010.470
2018-08-29 04:41	25.500	34.300	8.625	1010.510
2018-08-29 04:42	25.562	34.560	8.791	1010.510
2018-08-29 04:43	25.562	35.970	9.384	1010.530
2018-08-29 04:44	25.562	34.450	8.744	1010.530
2018-08-29 04:45	25.562	34.040	8.567	1010.510
2018-08-29 04:46	25.625	35.730	9.340	1010.540
2018-08-29 04:47	25.625	34.220	8.700	1010.520
2018-08-29 04:48	25.625	33.930	8.575	1010.510
2018-08-29 04:49	25.625	35.140	9.093	1010.510
2018-08-29 04:50	25.562	34.260	8.663	1010.530
2018-08-29 04:51	25.562	34.290	8.675	1010.490
2018-08-29 04:52	25.562	33.900	8.507	1010.510
2018-08-29 04:53	25.625	33.820	8.527	1010.520
2018-08-29 04:54	25.687	33.910	8.620	1010.510
2018-08-29 04:55	25.625	34.690	8.902	1010.530
2018-08-29 04:56	25.625	33.950	8.583	1010.560
2018-08-29 04:57	25.625	34.160	8.674	1010.490
2018-08-29 04:58	25.625	33.930	8.575	1010.510
2018-08-29 04:59	25.625	33.910	8.566	1010.520
2018-08-29 05:00	25.625	33.830	8.531	1010.520
2018-08-29 05:01	25.562	37.800	10.123	1010.550
2018-08-29 05:02	25.312	54.160	15.383	1010.580
2018-08-29 05:03	25.125	42.690	11.560	1010.600
2018-08-29 05:04	24.937	60.710	16.822	1010.600
2018-08-29 05:05	24.812	43.880	11.694	1010.610
2018-08-29 05:06	24.937	37.230	9.343	1010.590
2018-08-29 05:07	25.125	37.660	9.680	1010.590
2018-08-29 05:08	25.000	51.010	14.166	1010.670
2018-08-29 05:09	24.875	46.790	12.727	1010.650
2018-08-29 05:10	24.812	43.730	11.642	1010.650
2018-08-29 05:11	24.937	37.030	9.263	1010.640
2018-08-29 05:12	25.062	47.600	13.159	1010.740
2018-08-29 05:13	25.000	38.230	9.793	1010.740
2018-08-29 05:14	25.000	41.860	11.152	1010.750
2018-08-29 05:15	25.000	37.850	9.644	1010.730
2018-08-29 05:16	24.937	36.930	9.223	1010.760
2018-08-29 05:17	25.000	39.610	10.323	1010.790
2018-08-29 05:18	24.937	37.680	9.522	1010.790
2018-08-29 05:19	25.000	37.130	9.359	1010.790
2018-08-29 05:20	25.125	35.810	8.933	1010.800
2018-08-29 05:21	25.125	35.260	8.704	1010.820
2018-08-29 05:22	25.187	35.440	8.834	1010.810
2018-08-29 05:23	25.125	35.570	8.833	1010.820
2018-08-29 05:24	25.187	36.580	9.303	1010.830
2018-08-29 05:25	25.250	35.980	9.113	1010.870
2018-08-29 05:26	25.250	35.600	8.956	1010.920
2018-08-29 05:27	25.250	35.440	8.889	1010.920
2018-08-29 05:28	25.250	35.610	8.960	1010.930
2018-08-29 05:29	25.187	36.650	9.331	1010.950
2018-08-29 05:30	25.187	35.720	8.950	1010.980
2018-08-29 05:31	25.125	35.690	8.883	1010.980
2018-08-29 05:32	25.125	35.590	8.842	1011.010
2018-08-29 05:33	25.187	37.710	9.755	1011.020
2018-08-29 05:34	25.125	36.810	9.341	1011.040
2018-08-29 05:35	25.125	36.060	9.036	1011.030
2018-08-29 05:36	25.187	35.390	8.813	1011.030
2018-08-29 05:37	25.187	35.600	8.900	1011.040
2018-08-29 05:38	25.187	35.310	8.779	1011.040
2018-08-29 05:39	25.250	35.820	9.047	1011.030
2018-08-29 05:40	25.312	36.730	9.474	1011.100
2018-08-29 05:41	25.250	35.910	9.084	1011.110
2018-08-29 05:42	25.250	35.800	9.039	1011.090
2018-08-29 05:43	25.250	36.890	9.484	1011.110
2018-08-29 05:44	25.250	37.120	9.576	1011.090
2018-08-29 05:45	25.250	36.390	9.281	1011.150
2018-08-29 05:46	25.250	36.780	9.439	1011.120
2018-08-29 05:47	25.187	35.880	9.016	1011.150
2018-08-29 05:48	25.125	35.970	8.999	1011.190
2018-08-29 05:49	25.125	36.360	9.158	1011.210
2018-08-29 05:50	25.125	36.130	9.064	1011.200
2018-08-29 05:51	25.062	36.040	8.972	1011.210
2018-08-29 05:52	25.125	36.660	9.280	1011.220
2018-08-29 05:53	25.125	36.510	9.219	1011.270
2018-08-29 05:54	25.125	36.220	9.101	1011.250
2018-08-29 05:55	25.187	36.330	9.201	1011.260
2018-08-29 05:56	25.187	36.820	9.400	1011.310
2018-08-29 05:57	25.250	36.920	9.496	1011.320
2018-08-29 05:58	25.187	37.900	9.830	1011.300
2018-08-29 05:59	25.187	36.270	9.176	1011.300
2018-08-29 06:00	25.250	36.220	9.211	1011.310
2018-08-29 06:01	25.250	37.210	9.612	1011.320
2018-08-29 06:02	25.125	38.190	9.888	1011.350
2018-08-29 06:03	25.062	36.400	9.119	1011.340
2018-08-29 06:04	25.062	36.660	9.225	1011.380
2018-08-29 06:05	25.062	36.510	9.164	1011.390
2018-08-29 06:06	25.125	36.880	9.369	1011.390
2018-08-29 06:07	25.062	37.000	9.362	1011.420
2018-08-29 06:08	25.062	37.430	9.533	1011.450
2018-08-29 06:09	25.062	38.010	9.762	1011.430
2018-08-29 06:10	25.062	36.810	9.285	1011.480
2018-08-29 06:11	25.000	37.010	9.311	1011.490
2018-08-29 06:12	25.062	36.940	9.338	1011.520
2018-08-29 06:13	25.000	36.540	9.121	1011.510
2018-08-29 06:14	25.125	37.120	9.465	1011.540
2018-08-29 06:15	25.125	37.830	9.747	1011.580
2018-08-29 06:16	25.125	36.530	9.228	1011.640
2018-08-29 06:17	25.125	37.270	9.525	1011.620
2018-08-29 06:18	25.062	38.370	9.903	1011.610
2018-08-29 06:19	24.937	37.860	9.592	1011.670
2018-08-29 06:20	24.875	38.400	9.748	1011.610
2018-08-29 06:21	24.750	38.500	9.676	1011.620
2018-08-29 06:22	24.750	38.070	9.509	1011.650
2018-08-29 06:23	24.750	39.280	9.975	1011.670
2018-08-29 06:24	24.687	38.810	9.739	1011.660
2018-08-29 06:25	24.687	39.140	9.866	1011.640
2018-08-29 06:26	24.625	38.710	9.646	1011.660
2018-08-29 06:27	24.687	39.070	9.839	1011.680
2018-08-29 06:28	24.625	38.830	9.692	1011.690
2018-08-29 06:29	24.625	39.130	9.807	1011.670
2018-08-29 06:30	24.625	39.390	9.905	1011.670
2018-08-29 06:31	24.687	39.630	10.051	1011.710
2018-08-29 06:32	24.625	39.170	9.822	1011.670
2018-08-29 06:33	24.687	40.060	10.212	1011.710
2018-08-29 06:34	24.687	39.820	10.123	1011.730
2018-08-29 06:35	24.687	39.680	10.070	1011.730
2018-08-29 06:36	24.687	39.610	10.044	1011.720
2018-08-29 06:37	24.750	40.290	10.354	1011.720
2018-08-29 06:38	24.750	39.040	9.883	1011.710
2018-08-29 06:39	24.750	39.270	9.971	1011.700
2018-08-29 06:40	24.812	40.340	10.428	1011.720
2018-08-29 06:41	24.812	39.390	10.072	1011.730
2018-08-29 06:42	24.875	40.330	10.481	1011.700
2018-08-29 06:43	24.937	39.500	10.225	1011.740
2018-08-29 06:44	25.000	38.390	9.855	1011.770
2018-08-29 06:45	25.062	38.610	9.996	1011.800
2018-08-29 06:46	25.062	40.220	10.607	1011.830
2018-08-29 06:47	25.062	40.230	10.610	1011.820
2018-08-29 06:48	25.062	41.050	10.913	1011.830
2018-08-29 06:49	25.062	39.760	10.434	1011.840
2018-08-29 06:50	25.062	39.870	10.476	1011.860
2018-08-29 06:51	25.125	39.040	10.217	1011.860
2018-08-29 06:52	25.187	38.590	10.099	1011.840
2018-08-29 06:53	25.250	38.840	10.251	1011.890
2018-08-29 06:54	25.312	39.250	10.464	1011.860
2018-08-29 06:55	25.250	38.390	10.077	1011.890
2018-08-29 06:56	25.312	39.000	10.368	1011.860
2018-08-29 06:57	25.312	38.690	10.249	1011.900
2018-08-29 06:58	25.375	39.850	10.747	1011.920
2018-08-29 06:59	25.375	37.900	9.996	1011.930
2018-08-29 07:00	25.500	39.540	10.742	1011.890
2018-08-29 07:01	25.500	38.670	10.408	1011.880
2018-08-29 07:02	25.625	39.230	10.735	1011.880
2018-08-29 07:03	25.562	39.220	10.675	1011.900
2018-08-29 07:04	25.625	39.620	10.883	1011.920
2018-08-29 07:05	25.625	39.200	10.723	1011.940
2018-08-29 07:06	25.687	37.640	10.170	1011.940
2018-08-29 07:07	25.812	38.930	10.786	1011.990
2018-08-29 07:08	25.875	37.590	10.317	1012.020
2018-08-29 07:09	25.937	38.320	10.660	1012.020
2018-08-29 07:10	26.000	38.380	10.739	1012.030
2018-08-29 07:11	26.062	37.420	10.414	1012.010
2018-08-29 07:12	26.125	36.810	10.224	1012.060
2018-08-29 07:13	26.250	36.340	10.142	1012.060
2018-08-29 07:14	26.312	36.420	10.230	1012.090
2018-08-29 07:15	26.375	35.910	10.075	1012.070
2018-08-29 07:16	26.437	36.920	10.544	1012.080
2018-08-29 07:17	26.437	36.700	10.455	1012.100
2018-08-29 07:18	26.437	36.750	10.475	1012.100
2018-08-29 07:19	26.500	35.750	10.118	1012.080
2018-08-29 07:20	26.562	35.810	10.197	1012.110
2018-08-29 07:21	26.625	37.880	11.096	1012.110
2018-08-29 07:22	26.625	35.680	10.199	1012.080
2018-08-29 07:23	26.687	37.220	10.887	1012.140
2018-08-29 07:24	26.750	38.490	11.448	1012.100
2018-08-29 07:25	26.750	35.710	10.321	1012.140
2018-08-29 07:26	26.750	37.780	11.167	1012.100
2018-08-29 07:27	26.687	38.760	11.497	1012.120
2018-08-29 07:28	26.687	36.500	10.593	1012.090
2018-08-29 07:29	26.812	37.630	11.162	1012.140
2018-08-29 07:30	26.875	36.950	10.943	1012.140
2018-08-29 07:31	27.000	36.330	10.799	1012.110
2018-08-29 07:32	27.125	36.000	10.772	1012.130
2018-08-29 07:33	27.250	35.860	10.824	1012.160
2018-08-29 07:34	27.437	35.330	10.764	1012.140
2018-08-29 07:35	27.625	36.060	11.237	1012.150
2018-08-29 07:36	27.875	35.730	11.319	1012.140
2018-08-29 07:37	28.125	34.470	10.997	1012.150
2018-08-29 07:38	28.250	34.680	11.198	1012.170
2018-08-29 07:39	28.500	34.990	11.551	1012.120
2018-08-29 07:40	28.625	37.490	12.709	1012.140
2018-08-29 07:41	28.812	33.850	11.324	1012.120
2018-08-29 07:42	28.937	33.690	11.362	1012.140
2018-08-29 07:43	29.000	32.640	10.940	1012.100
2018-08-29 07:44	29.125	33.480	11.431	1012.080
2018-08-29 07:45	29.312	33.410	11.563	1012.070
2018-08-29 07:46	29.437	33.660	11.784	1012.070
2018-08-29 07:47	29.562	33.530	11.835	1012.090
2018-08-29 07:48	29.687	36.460	13.220	1012.120
2018-08-29 07:49	29.750	33.680	12.066	1012.150
2018-08-29 07:50	29.875	34.890	12.712	1012.160
2018-08-29 07:51	30.000	34.370	12.593	1012.150
2018-08-29 07:52	30.187	32.590	11.948	1012.190
2018-08-29 07:53	30.375	34.090	12.796	1012.250
2018-08-29 07:54	30.437	30.970	11.393	1012.220
2018-08-29 07:55	30.437	32.110	11.939	1012.240
2018-08-29 07:56	30.562	33.140	12.528	1012.230
2018-08-29 07:57	30.625	34.460	13.179	1012.220
2018-08-29 07:58	30.750	31.000	11.677	1012.270
2018-08-29 07:59	30.687	30.750	11.501	1012.250
2018-08-29 08:00	30.750	30.350	11.357	1012.250
2018-08-29 08:01	30.812	29.080	10.767	1012.270
2018-08-29 08:02	30.875	30.800	11.687	1012.320
2018-08-29 08:03	30.937	31.650	12.153	1012.360
2018-08-29 08:04	30.937	29.550	11.115	1012.360
2018-08-29 08:05	30.937	29.800	11.242	1012.380
2018-08-29 08:06	31.125	30.020	11.515	1012.410
2018-08-29 08:07	31.312	28.960	11.133	1012.420
2018-08-29 08:08	31.437	28.360	10.925	1012.430
2018-08-29 08:09	31.437	27.360	10.386	1012.470
2018-08-29 08:10	31.437	29.870	11.707	1012.440
2018-08-29 08:11	31.500	28.540	11.073	1012.390
2018-08-29 08:12	31.375	30.350	11.895	1012.470
2018-08-29 08:13	31.312	30.820	12.074	1012.430
2018-08-29 08:14	31.312	30.100	11.716	1012.460
2018-08-29 08:15	31.312	31.070	12.196	1012.420
2018-08-29 08:16	31.500	30.440	12.047	1012.430
