observed_at	humidity_pct	dewpoint_c	pressure_hPa	temp_c
2024-09-29 16:41	8.317	1.154	960.97	41.496
2024-09-29 16:42	8.117	0.81	960.926	41.486
2024-09-29 16:43	8.115	0.652	960.905	41.273
2024-09-29 16:44	8.107	0.653	961.047	41.293
2024-09-29 16:45	8.02	0.447	960.978	41.217
2024-09-29 16:46	8.109	0.641	961.014	41.273
2024-09-29 16:47	8.397	1.121	960.979	41.268
2024-09-29 16:48	9.04	2.287	960.876	41.456
2024-09-29 16:49	8.741	1.977	960.905	41.673
2024-09-29 16:50	8.326	1.025	960.919	41.299
2024-09-29 16:51	8.401	0.919	960.951	40.984
2024-09-29 16:52	8.588	1.117	960.901	40.838
2024-09-29 16:53	8.517	1.198	960.877	41.106
2024-09-29 16:54	8.621	1.561	960.872	41.369
2024-09-29 16:55	9.015	2.012	960.9	41.136
2024-09-29 16:56	8.755	1.518	960.845	41.02
2024-09-29 16:57	9.103	2.384	960.849	41.456
2024-09-29 16:58	8.388	1.362	960.896	41.618
2024-09-29 16:59	9.03	2.246	960.737	41.42
2024-09-29 17:00	9.393	2.441	960.849	40.939
2024-09-29 17:01	9.383	2.407	960.862	40.913
2024-09-29 17:02	9.977	3.089	960.791	40.67
2024-09-29 17:03	9.186	2.076	960.842	40.868
2024-09-29 17:04	8.889	2.002	960.741	41.39
2024-09-29 17:05	9.72	3.031	960.79	41.086
2024-09-29 17:06	9.255	2.298	960.826	41.025
2024-09-29 17:07	9.665	2.691	960.817	40.736
2024-09-29 17:08	10.337	3.484	960.831	40.528
2024-09-29 17:09	9.509	2.523	960.841	40.817
2024-09-29 17:10	8.045	0.601	960.872	41.369
2024-09-29 17:11	8.47	1.319	960.771	41.374
2024-09-29 17:12	8.523	1.327	960.815	41.268
2024-09-29 17:13	9.082	2.078	960.844	41.086
2024-09-29 17:14	10.072	3.018	960.806	40.397
2024-09-29 17:15	9.913	2.578	960.824	40.108
2024-09-29 17:16	10.407	3.255	960.78	40.098
2024-09-29 17:17	9.583	2.039	960.764	40.022
2024-09-29 17:18	9.023	1.418	960.783	40.316
2024-09-29 17:19	8.328	0.438	960.773	40.493
2024-09-29 17:20	9.054	1.353	960.806	40.164
2024-09-29 17:21	8.579	0.666	960.748	40.245
2024-09-29 17:22	8.661	0.903	960.735	40.387
2024-09-29 17:23	8.979	1.294	960.713	40.24
2024-09-29 17:24	9.364	1.717	960.737	40.022
2024-09-29 17:25	9.358	1.708	960.71	40.022
2024-09-29 17:26	9.017	1.112	960.59	39.915
2024-09-29 17:27	8.92	0.996	960.665	39.961
2024-09-29 17:28	8.662	0.724	960.637	40.143
2024-09-29 17:29	8.417	0.511	960.716	40.392
2024-09-29 17:30	8.339	0.471	960.643	40.513
2024-09-29 17:31	8.359	0.549	960.688	40.574
2024-09-29 17:32	8.412	0.669	960.681	40.62
2024-09-29 17:33	8.587	0.951	960.673	40.615
2024-09-29 17:34	8.613	0.982	960.621	40.599
2024-09-29 17:35	8.839	1.39	960.701	40.665
2024-09-29 17:36	9.593	2.442	960.639	40.544
2024-09-29 17:37	8.859	1.357	960.696	40.579
2024-09-29 17:38	8.781	1.317	960.715	40.691
2024-09-29 17:39	8.991	1.615	960.676	40.65
2024-09-29 17:40	8.826	1.317	960.667	40.594
2024-09-29 17:41	8.762	1.171	960.704	40.534
2024-09-29 17:42	9.101	1.687	960.706	40.518
2024-09-29 17:43	10.513	3.399	960.644	40.098
2024-09-29 17:44	10.337	2.741	960.738	39.541
2024-09-29 17:45	10.836	3.272	960.692	39.363
2024-09-29 17:46	10.924	3.317	960.679	39.272
2024-09-29 17:47	10.943	3.337	960.67	39.267
2024-09-29 17:48	10.796	3.117	960.685	39.227
2024-09-29 17:49	11.262	3.791	960.661	39.328
2024-09-29 17:50	10.875	3.307	960.74	39.343
2024-09-29 17:51	11.688	4.098	960.704	39.039
2024-09-29 17:52	10.146	2.392	960.683	39.424
2024-09-29 17:53	9.397	1.573	960.668	39.764
2024-09-29 17:54	9.479	1.744	960.667	39.829
2024-09-29 17:55	9.346	1.563	960.7	39.85
2024-09-29 17:56	9.636	1.965	960.65	39.819
2024-09-29 17:57	9.371	1.543	960.684	39.774
2024-09-29 17:58	9.497	1.714	960.706	39.753
2024-09-29 17:59	9.642	1.914	960.681	39.738
2024-09-29 18:00	9.689	1.951	960.723	39.698
2024-09-29 18:01	9.889	2.166	960.783	39.601
2024-09-29 18:02	9.958	2.259	960.72	39.596
2024-09-29 18:03	9.813	2.009	960.702	39.536
2024-09-29 18:04	10.07	2.301	960.689	39.444
2024-09-29 18:05	10.254	2.524	960.731	39.404
2024-09-29 18:06	10.395	2.675	960.722	39.348
2024-09-29 18:07	10.149	2.301	960.72	39.297
2024-09-29 18:08	9.925	2.046	960.736	39.373
2024-09-29 18:09	10.175	2.332	960.712	39.292
2024-09-29 18:10	10.1	2.226	960.731	39.287
2024-09-29 18:11	10.363	2.513	960.709	39.191
2024-09-29 18:12	10.446	2.545	960.725	39.085
2024-09-29 18:13	9.836	1.757	960.651	39.156
2024-09-29 18:14	9.968	1.931	960.68	39.14
2024-09-29 18:15	10.013	2.04	960.725	39.201
2024-09-29 18:16	10.343	2.433	960.701	39.12
2024-09-29 18:17	10.255	2.263	960.756	39.054
2024-09-29 18:18	10.381	2.419	960.75	39.034
2024-09-29 18:19	10.391	2.395	960.722	38.983
2024-09-29 18:20	10.362	2.275	960.71	38.877
2024-09-29 18:21	10.494	2.438	960.759	38.857
2024-09-29 18:22	10.189	2.025	960.731	38.857
2024-09-29 18:23	10.744	2.754	960.78	38.836
2024-09-29 18:24	10.636	2.57	960.77	38.781
2024-09-29 18:25	10.715	2.631	960.733	38.725
2024-09-29 18:26	11.569	3.566	960.77	38.533
2024-09-29 18:27	11.464	3.295	960.734	38.345
2024-09-29 18:28	11.32	3.066	960.708	38.279
2024-09-29 18:29	11.57	3.158	960.704	37.996
2024-09-29 18:30	11.877	3.373	960.805	37.793
2024-09-29 18:31	12.219	3.701	960.729	37.697
2024-09-29 18:32	12.756	4.136	960.788	37.469
2024-09-29 18:33	12.902	4.192	960.781	37.332
2024-09-29 18:34	12.76	3.953	960.769	37.226
2024-09-29 18:35	12.849	4.025	960.765	37.19
2024-09-29 18:36	13.202	4.276	960.726	37.018
2024-09-29 18:37	13.301	4.39	960.796	37.028
2024-09-29 18:38	13.122	4.189	960.78	37.018
2024-09-29 18:39	13.081	4.184	960.782	37.068
2024-09-29 18:40	13.176	4.331	960.873	37.124
2024-09-29 18:41	12.713	3.81	960.794	37.109
2024-09-29 18:42	12.619	3.502	960.849	36.846
2024-09-29 18:43	13.094	4.046	960.836	36.871
2024-09-29 18:44	12.865	3.661	960.851	36.699
2024-09-29 18:45	12.933	3.666	960.864	36.608
2024-09-29 18:46	13.15	3.898	960.937	36.602
2024-09-29 18:47	13.203	3.986	960.949	36.643
2024-09-29 18:48	13.131	3.881	960.891	36.608
2024-09-29 18:49	12.999	3.687	960.837	36.542
2024-09-29 18:50	12.928	3.641	960.876	36.582
2024-09-29 18:51	13.238	4.048	960.918	36.673
2024-09-29 18:52	13.225	4.038	960.953	36.678
2024-09-29 18:53	13.465	4.246	960.935	36.618
2024-09-29 18:54	13.524	4.194	960.964	36.471
2024-09-29 18:55	13.411	4.023	960.937	36.405
2024-09-29 18:56	14.097	4.589	960.926	36.217
2024-09-29 18:57	13.636	4.083	960.968	36.177
2024-09-29 18:58	13.997	4.506	960.995	36.243
2024-09-29 18:59	13.92	4.384	960.985	36.187
2024-09-29 19:00	13.609	4.228	960.956	36.4
2024-09-29 19:01	14.376	4.861	960.991	36.207
2024-09-29 19:02	14.471	4.784	960.984	35.989
2024-09-29 19:03	15.013	5.107	961.019	35.731
2024-09-29 19:04	14.179	4.211	960.988	35.63
2024-09-29 19:05	15.022	5.003	960.975	35.589
2024-09-29 19:06	15.684	5.603	961.015	35.564
2024-09-29 19:07	15.289	5.385	960.999	35.751
2024-09-29 19:08	14.838	5.031	960.995	35.848
2024-09-29 19:09	14.646	4.784	961.005	35.772
2024-09-29 19:10	15.365	5.283	961.046	35.534
2024-09-29 19:11	16.4	6.082	960.97	35.356
2024-09-29 19:12	14.802	4.757	961.008	35.544
2024-09-29 19:13	14.791	4.806	961.025	35.62
2024-09-29 19:14	15.615	5.548	961.031	35.574
2024-09-29 19:15	15.962	5.848	961.079	35.554
2024-09-29 19:16	15.443	5.457	961.038	35.66
2024-09-29 19:17	15.517	5.525	961.092	35.66
2024-09-29 19:18	15.356	5.303	961.104	35.569
2024-09-29 19:19	14.613	4.621	961.054	35.605
2024-09-29 19:20	14.989	4.913	961.093	35.513
2024-09-29 19:21	15.425	5.203	961.033	35.361
2024-09-29 19:22	16.393	5.995	961.047	35.255
2024-09-29 19:23	15.935	5.45	961.087	35.083
2024-09-29 19:24	15.238	4.893	961.073	35.189
2024-09-29 19:25	15.128	4.86	961.115	35.28
2024-09-29 19:26	14.879	4.575	961.042	35.22
2024-09-29 19:27	15.336	4.992	961.063	35.199
2024-09-29 19:28	15.277	4.909	961.086	35.164
2024-09-29 19:29	14.79	4.518	961.047	35.255
2024-09-29 19:30	15.175	5.085	961.166	35.508
2024-09-29 19:31	15.349	5.08	961.032	35.295
2024-09-29 19:32	14.609	4.363	961.115	35.28
2024-09-29 19:33	15.147	4.867	961.09	35.265
2024-09-29 19:34	14.887	4.559	961.073	35.189
2024-09-29 19:35	14.698	4.421	961.111	35.245
2024-09-29 19:36	14.559	4.25	961.117	35.199
2024-09-29 19:37	14.524	4.267	961.09	35.265
2024-09-29 19:38	14.616	4.365	961.161	35.275
2024-09-29 19:39	15.587	5.173	961.144	35.133
2024-09-29 19:40	15.642	5.231	961.133	35.144
2024-09-29 19:41	15.176	4.842	961.171	35.199
2024-09-29 19:42	14.538	4.185	961.16	35.144
2024-09-29 19:43	14.382	4.124	961.19	35.26
2024-09-29 19:44	15.874	5.471	961.192	35.179
2024-09-29 19:45	15.256	4.917	961.252	35.199
2024-09-29 19:46	15.942	5.375	961.245	34.981
2024-09-29 19:47	15.976	5.354	961.244	34.916
2024-09-29 19:48	16.192	5.466	961.239	34.814
2024-09-29 19:49	16.675	5.699	961.306	34.576
2024-09-29 19:50	15.318	4.587	961.28	34.708
2024-09-29 19:51	16.151	5.325	961.266	34.683
2024-09-29 19:52	16.276	5.335	961.273	34.556
2024-09-29 19:53	15.69	4.894	961.421	34.662
2024-09-29 19:54	17.124	6.164	961.311	34.677
2024-09-29 19:55	17.122	6.024	961.297	34.505
2024-09-29 19:56	16.311	5.382	961.36	34.576
2024-09-29 19:57	15.796	4.978	961.369	34.647
2024-09-29 19:58	15.262	4.466	961.354	34.622
2024-09-29 19:59	15.752	4.946	961.332	34.657
2024-09-29 20:00	15.426	4.643	961.35	34.652
2024-09-29 20:01	15.222	4.381	961.362	34.561
2024-09-29 20:02	16.668	5.536	961.439	34.379
2024-09-29 20:03	16.568	5.304	961.436	34.196
2024-09-29 20:04	16.859	5.526	961.458	34.161
2024-09-29 20:05	16.641	5.302	961.383	34.115
2024-09-29 20:06	16.994	5.733	961.461	34.277
2024-09-29 20:07	15.214	4.173	961.43	34.308
2024-09-29 20:08	15.462	4.532	961.455	34.47
2024-09-29 20:09	15.3	4.406	961.424	34.5
2024-09-29 20:10	15.29	4.448	961.451	34.566
2024-09-29 20:11	15.036	4.226	961.458	34.586
2024-09-29 20:12	15.353	4.487	961.463	34.541
2024-09-29 20:13	14.611	3.97	961.532	34.779
2024-09-29 20:14	14.977	4.37	961.632	34.84
2024-09-29 20:15	15.292	4.575	961.575	34.723
2024-09-29 20:16	16.346	5.357	961.648	34.505
2024-09-29 20:17	17.494	6.035	961.57	34.13
2024-09-29 20:18	16.145	4.99	961.66	34.267
2024-09-29 20:19	14.841	4.016	961.596	34.556
2024-09-29 20:20	15.486	4.639	961.576	34.576
2024-09-29 20:21	14.909	4.153	961.638	34.647
2024-09-29 20:22	14.338	3.647	961.685	34.708
2024-09-29 20:23	14.29	3.734	961.725	34.88
2024-09-29 20:24	14.523	3.9	961.727	34.799
2024-09-29 20:25	14.334	3.762	961.692	34.86
2024-09-29 20:26	14.461	3.847	961.716	34.809
2024-09-29 20:27	15.206	4.418	961.74	34.627
2024-09-29 20:28	16.57	5.447	961.727	34.374
2024-09-29 20:29	16.292	5.131	961.739	34.282
2024-09-29 20:30	15.957	4.713	961.731	34.13
2024-09-29 20:31	16.863	5.476	961.727	34.095
2024-09-29 20:32	15.521	4.466	961.824	34.318
2024-09-29 20:33	16.334	4.857	961.743	33.892
2024-09-29 20:34	16.594	4.978	961.769	33.761
2024-09-29 20:35	16.673	4.892	961.856	33.568
2024-09-29 20:36	16.504	4.702	961.844	33.512
2024-09-29 20:37	16.529	4.643	961.812	33.411
2024-09-29 20:38	16.725	4.73	961.887	33.31
2024-09-29 20:39	16.638	4.595	961.924	33.234
2024-09-29 20:40	16.856	4.74	961.867	33.183
2024-09-29 20:41	16.445	4.38	961.904	33.173
2024-09-29 20:42	16.788	4.605	961.897	33.087
2024-09-29 20:43	16.895	4.656	961.84	33.036
2024-09-29 20:44	16.875	4.578	961.903	32.96
2024-09-29 20:45	16.951	4.61	961.836	32.92
2024-09-29 20:46	16.778	4.483	961.905	32.945
2024-09-29 20:47	16.629	4.38	961.928	32.975
2024-09-29 20:48	16.568	4.394	961.9	33.057
2024-09-29 20:49	17.041	4.884	961.923	33.168
2024-09-29 20:50	17.612	5.173	961.843	32.94
2024-09-29 20:51	18.184	5.604	961.973	32.905
2024-09-29 20:52	17.582	5.051	961.911	32.818
2024-09-29 20:53	17.541	4.989	961.934	32.783
2024-09-29 20:54	17.644	5.097	961.957	32.813
2024-09-29 20:55	17.725	5.143	961.969	32.788
2024-09-29 20:56	17.878	5.274	961.959	32.798
2024-09-29 20:57	17.349	4.775	961.924	32.712
2024-09-29 20:58	17.328	4.705	961.896	32.646
2024-09-29 20:59	17.384	4.739	961.979	32.631
2024-09-29 21:00	17.187	4.596	961.994	32.656
2024-09-29 21:01	17.439	4.788	962.014	32.636
2024-09-29 21:02	16.924	4.368	961.977	32.646
2024-09-29 21:03	16.731	4.245	961.98	32.697
2024-09-29 21:04	16.691	4.17	962.057	32.646
2024-09-29 21:05	16.836	4.237	961.994	32.575
2024-09-29 21:06	16.641	4.14	962.029	32.661
2024-09-29 21:07	16.814	4.189	962.07	32.54
2024-09-29 21:08	16.93	4.288	962.097	32.54
2024-09-29 21:09	16.689	4.031	962.015	32.474
2024-09-29 21:10	17.083	4.331	962.002	32.433
2024-09-29 21:11	16.558	3.951	962.055	32.514
2024-09-29 21:12	16.816	4.159	962.084	32.499
2024-09-29 21:13	16.818	4.129	961.99	32.459
2024-09-29 21:14	16.656	4.039	962.01	32.52
2024-09-29 21:15	16.477	3.894	962.08	32.53
2024-09-29 21:16	16.36	3.797	962.062	32.535
2024-09-29 21:17	16.286	3.822	962.084	32.646
2024-09-29 21:18	16.351	3.833	962.207	32.59
2024-09-29 21:19	16.411	3.824	962.136	32.514
2024-09-29 21:20	16.292	3.75	962.141	32.55
2024-09-29 21:21	16.259	3.75	962.092	32.585
2024-09-29 21:22	16.271	3.683	962.148	32.489
2024-09-29 21:23	16.601	4.061	962.179	32.606
2024-09-29 21:24	16.794	4.023	962.164	32.352
2024-09-29 21:25	18.843	5.715	962.148	32.408
2024-09-29 21:26	17.519	4.514	962.126	32.216
2024-09-29 21:27	17.126	4.118	962.164	32.124
2024-09-29 21:28	17.063	4.09	962.16	32.155
2024-09-29 21:29	17.365	4.307	962.228	32.114
2024-09-29 21:30	16.887	4.007	962.187	32.236
2024-09-29 21:31	17.646	4.552	962.181	32.135
2024-09-29 21:32	17.375	4.352	962.223	32.16
2024-09-29 21:33	17.538	4.432	962.221	32.094
2024-09-29 21:34	18.172	4.882	962.239	32.023
2024-09-29 21:35	17.619	4.47	962.243	32.059
2024-09-29 21:36	18.145	4.816	962.254	31.967
2024-09-29 21:37	17.692	4.544	962.277	32.079
2024-09-29 21:38	18.281	4.898	962.231	31.937
2024-09-29 21:39	19.194	5.569	962.253	31.902
2024-09-29 21:40	18.452	5.039	962.328	31.947
2024-09-29 21:41	19.9	6.057	962.266	31.861
2024-09-29 21:42	18.722	5.235	962.249	31.932
2024-09-29 21:43	18.655	5.168	962.243	31.912
2024-09-29 21:44	18.637	5.06	962.238	31.795
2024-09-29 21:45	18.267	4.998	962.268	32.074
2024-09-29 21:46	19.726	5.769	962.262	31.663
2024-09-29 21:47	18.318	5.009	962.29	32.038
2024-09-29 21:48	18.908	5.333	962.238	31.876
2024-09-29 21:49	19.313	5.34	962.226	31.512
2024-09-29 21:50	19.389	5.446	962.3	31.572
2024-09-29 21:51	19.391	5.518	962.227	31.658
2024-09-29 21:52	20.48	6.186	962.253	31.512
2024-09-29 21:53	20.378	6.176	962.271	31.588
2024-09-29 21:54	20.017	5.835	962.238	31.486
2024-09-29 21:55	19.349	5.371	962.261	31.517
2024-09-29 21:56	19.974	5.808	962.3	31.491
2024-09-29 21:57	20.524	6.196	962.265	31.486
2024-09-29 21:58	20.572	6.131	962.279	31.365
2024-09-29 21:59	20.754	5.983	962.29	31.03
2024-09-29 22:00	21.753	6.588	962.247	30.939
2024-09-29 22:01	21.49	6.32	962.223	30.828
2024-09-29 22:02	20.02	5.29	962.233	30.818
2024-09-29 22:03	20.2	5.369	962.24	30.757
2024-09-29 22:04	20.195	5.357	962.304	30.747
2024-09-29 22:05	20.346	5.489	962.327	30.777
2024-09-29 22:06	20.072	5.285	962.337	30.767
2024-09-29 22:07	19.852	5.132	962.319	30.772
2024-09-29 22:08	20.118	5.368	962.277	30.828
2024-09-29 22:09	19.933	5.157	962.279	30.731
2024-09-29 22:10	20.123	5.38	962.267	30.838
2024-09-29 22:11	19.916	5.319	962.335	30.944
2024-09-29 22:12	19.968	5.124	962.376	30.661
2024-09-29 22:13	20.438	5.541	962.356	30.762
2024-09-29 22:14	21.245	6.163	962.374	30.838
2024-09-29 22:15	20.562	5.499	962.337	30.605
2024-09-29 22:16	21.54	6.115	962.336	30.539
2024-09-29 22:17	21.537	6.059	962.334	30.473
2024-09-29 22:18	20.584	5.344	962.316	30.397
2024-09-29 22:19	20.633	5.37	962.326	30.387
2024-09-29 22:20	20.473	5.391	962.326	30.549
2024-09-29 22:21	20.093	5.163	962.329	30.6
2024-09-29 22:22	20.446	5.314	962.369	30.478
2024-09-29 22:23	20.35	5.218	962.337	30.443
2024-09-29 22:24	20.136	5.086	962.352	30.468
2024-09-29 22:25	20.526	5.358	962.398	30.463
2024-09-29 22:26	22.11	6.33	962.331	30.341
2024-09-29 22:27	21.662	6.092	962.394	30.412
2024-09-29 22:28	20.773	5.476	962.369	30.397
2024-09-29 22:29	22.333	6.404	962.429	30.255
2024-09-29 22:30	21.773	6.133	962.354	30.372
2024-09-29 22:31	22.217	6.434	962.398	30.382
2024-09-29 22:32	21.474	5.744	962.433	30.144
2024-09-29 22:33	20.934	5.445	962.379	30.225
2024-09-29 22:34	22.009	6.108	962.396	30.154
2024-09-29 22:35	20.825	5.257	962.421	30.088
2024-09-29 22:36	22.69	6.554	962.484	30.159
2024-09-29 22:37	21.827	6.076	962.411	30.26
2024-09-29 22:38	21.073	5.553	962.485	30.24
2024-09-29 22:39	21.214	5.628	962.443	30.215
2024-09-29 22:40	21.231	5.672	962.429	30.255
2024-09-29 22:41	20.88	5.395	962.515	30.21
2024-09-29 22:42	20.902	5.448	962.403	30.255
2024-09-29 22:43	20.064	4.915	962.511	30.321
2024-09-29 22:44	20.242	5.017	962.541	30.291
2024-09-29 22:45	20.093	4.869	962.485	30.24
2024-09-29 22:46	19.672	4.67	962.506	30.367
2024-09-29 22:47	19.928	4.847	962.49	30.357
2024-09-29 22:48	19.277	4.455	962.55	30.458
2024-09-29 22:49	19.958	4.872	962.605	30.362
2024-09-29 22:50	20.065	4.907	962.655	30.311
2024-09-29 22:51	19.763	4.637	962.573	30.245
2024-09-29 22:52	19.764	4.625	962.602	30.23
2024-09-29 22:53	20.182	4.958	962.562	30.271
2024-09-29 22:54	19.788	4.654	962.627	30.245
2024-09-29 22:55	20.528	5.234	962.628	30.311
2024-09-29 22:56	20.154	4.908	962.637	30.235
2024-09-29 22:57	19.841	4.614	962.628	30.149
2024-09-29 22:58	19.805	4.58	962.638	30.139
2024-09-29 22:59	19.571	4.357	962.663	30.073
2024-09-29 23:00	19.897	4.55	962.687	30.022
2024-09-29 23:01	19.627	4.285	962.624	29.936
2024-09-29 23:02	20.478	5.02	962.67	30.093
2024-09-29 23:03	19.878	4.537	962.606	30.022
2024-09-29 23:04	20.531	4.787	962.607	29.764
2024-09-29 23:05	21.571	5.5	962.669	29.769
2024-09-29 23:06	20.829	5.097	962.603	29.891
2024-09-29 23:07	20.047	4.595	962.695	29.946
2024-09-29 23:08	20.949	5.197	962.609	29.911
2024-09-29 23:09	21.425	5.498	962.621	29.886
2024-09-29 23:10	20.325	4.722	962.659	29.86
2024-09-29 23:11	21.49	5.475	962.701	29.804
2024-09-29 23:12	20.531	4.886	962.648	29.886
2024-09-29 23:13	21.427	5.462	962.706	29.84
2024-09-29 23:14	21.217	5.07	962.712	29.536
2024-09-29 23:15	21.195	5.118	962.65	29.612
2024-09-29 23:16	20.722	4.873	962.676	29.708
2024-09-29 23:17	20.712	4.821	962.664	29.653
2024-09-29 23:18	20.377	4.608	962.652	29.678
2024-09-29 23:19	20.555	4.796	962.751	29.754
2024-09-29 23:20	20.998	4.925	962.667	29.541
2024-09-29 23:21	20.766	4.675	962.669	29.43
2024-09-29 23:22	20.939	4.852	962.653	29.501
2024-09-29 23:23	21.08	5.023	962.67	29.592
2024-09-29 23:24	20.581	4.593	962.681	29.485
2024-09-29 23:25	20.187	4.4	962.635	29.587
2024-09-29 23:26	20.782	4.831	962.695	29.607
2024-09-29 23:27	21.431	5.185	962.653	29.501
2024-09-29 23:28	21.139	4.9	962.691	29.394
2024-09-29 23:29	20.557	4.564	962.656	29.47
2024-09-29 23:30	19.818	4.104	962.648	29.546
2024-09-29 23:31	20.097	4.407	962.67	29.673
2024-09-29 23:32	20.069	4.342	962.712	29.617
2024-09-29 23:33	20.505	4.594	962.683	29.551
2024-09-29 23:34	20.452	4.516	962.733	29.501
2024-09-29 23:35	22.344	5.553	962.7	29.222
2024-09-29 23:36	21.103	4.763	962.705	29.257
2024-09-29 23:37	20.731	4.525	962.685	29.278
2024-09-29 23:38	20.805	4.652	962.703	29.369
2024-09-29 23:39	21.396	5.044	962.659	29.359
2024-09-29 23:40	20.051	4.138	962.648	29.384
2024-09-29 23:41	20.361	4.36	962.709	29.389
2024-09-29 23:42	21.124	4.924	962.705	29.435
2024-09-29 23:43	21.285	4.89	962.634	29.263
2024-09-29 23:44	21.73	5.161	962.583	29.232
2024-09-29 23:45	21.852	5.116	962.653	29.08
2024-09-29 23:46	21.465	4.722	962.697	28.913
2024-09-29 23:47	22.183	5.281	962.605	29.019
2024-09-29 23:48	21.838	5.031	962.555	28.989
2024-09-29 23:49	21.964	5.143	962.667	29.024
2024-09-29 23:50	22.409	5.401	962.662	28.989
2024-09-29 23:51	21.488	4.77	962.63	28.954
2024-09-29 23:52	20.66	4.335	962.668	29.105
2024-09-29 23:53	21.013	4.464	962.655	28.969
2024-09-29 23:54	21.144	4.595	962.739	29.019
2024-09-29 23:55	21.692	4.834	962.728	28.867
2024-09-29 23:56	22.412	5.126	962.777	28.655
2024-09-29 23:57	22.709	5.311	962.768	28.65
2024-09-29 23:58	21.83	4.85	962.764	28.776
2024-09-29 23:59	21.057	4.481	962.817	28.954
