observed_at	temp_c	humidity_pct	dewpoint_c	pressure_hPa	wind_speed_mps	wind_gust_mps	wind_dir_deg	uv_index	solar_radiation_wm2	rain_hourly_mm	rain_hourly_in	temp_f	dewpoint_f	wind_speed_mph	wind_gust_mph
2019-10-16 00:31	22.375	31.2	4.527	1012.38								72.275	40.1486		
2019-10-16 00:32	22.375	31.69	4.75	1012.42								72.275	40.55		
2019-10-16 00:33	22.375	31.15	4.505	1012.41								72.275	40.109		
2019-10-16 00:34	22.375	30.65	4.274	1012.43								72.275	39.6932		
2019-10-16 00:35	22.375	30.24	4.082	1012.44								72.275	39.3476		
2019-10-16 00:36	22.375	30.31	4.115	1012.44								72.275	39.407		
2019-10-16 00:37	22.375	30.47	4.19	1012.51								72.275	39.542		
2019-10-16 00:38	22.312	30.75	4.266	1012.49								72.1616	39.6788		
2019-10-16 00:39	22.25	30.32	4.012	1012.49								72.05	39.2216		
2019-10-16 00:40	22.25	30.26	3.984	1012.48								72.05	39.1712		
2019-10-16 00:41	22.187	29.6	3.616	1012.52								71.9366	38.5088		
2019-10-16 00:42	22.25	29.88	3.804	1012.54								72.05	38.8472		
2019-10-16 00:43	22.25	29.27	3.512	1012.54								72.05	38.3216		
2019-10-16 00:44	22.187	29.74	3.683	1012.48								71.9366	38.6294		
2019-10-16 00:45	22.125	30.37	3.927	1012.5								71.825	39.0686		
2019-10-16 00:46	22.062	30.46	3.915	1012.55								71.7116	39.047		
2019-10-16 00:47	22.0	29.7	3.503	1012.52								71.6	38.3054		
2019-10-16 00:48	22.062	29.41	3.418	1012.51								71.7116	38.1524		
2019-10-16 00:49	22.062	29.3	3.365	1012.54								71.7116	38.057		
2019-10-16 00:50	22.0	31.33	4.261	1012.53								71.6	39.6698		
2019-10-16 00:51	22.0	29.17	3.248	1012.52								71.6	37.8464		
2019-10-16 00:52	22.0	29.73	3.517	1012.56								71.6	38.3306		
2019-10-16 00:53	22.0	32.16	4.634	1012.59								71.6	40.3412		
2019-10-16 00:54	22.0	30.34	3.805	1012.58								71.6	38.849		
2019-10-16 00:55	22.0	31.53	4.352	1012.59								71.6	39.8336		
2019-10-16 00:56	21.937	29.78	3.487	1012.56								71.4866	38.2766		
2019-10-16 00:57	21.875	31.24	4.112	1012.57								71.375	39.4016		
2019-10-16 00:58	21.875	29.03	3.073	1012.54								71.375	37.5314		
2019-10-16 00:59	21.875	30.42	3.734	1012.54								71.375	38.7212		
2019-10-16 01:00	21.875	30.36	3.706	1012.52								71.375	38.6708		
2019-10-16 01:01	21.937	28.44	2.837	1012.52								71.4866	37.1066		
2019-10-16 01:02	21.937	31.95	4.486	1012.51								71.4866	40.0748		
2019-10-16 01:03	21.875	30.17	3.617	1012.52								71.375	38.5106		
2019-10-16 01:04	21.812	33.26	4.951	1012.46								71.2616	40.9118		
2019-10-16 01:05	21.75	29.02	2.961	1012.45								71.15	37.3298		
2019-10-16 01:06	21.875	29.3	3.204	1012.42								71.375	37.7672		
2019-10-16 01:07	21.875	29.68	3.386	1012.41								71.375	38.0948		
2019-10-16 01:08	21.875	28.62	2.873	1012.4								71.375	37.1714		
2019-10-16 01:09	21.937	28.45	2.842	1012.43								71.4866	37.1156		
2019-10-16 01:10	21.937	29.01	3.117	1012.43								71.4866	37.6106		
2019-10-16 01:11	21.937	27.98	2.608	1012.43								71.4866	36.6944		
2019-10-16 01:12	22.0	27.49	2.414	1012.41								71.6	36.3452		
2019-10-16 01:13	22.062	27.7	2.574	1012.38								71.7116	36.6332		
2019-10-16 01:14	22.062	28.06	2.755	1012.39								71.7116	36.959		
2019-10-16 01:15	22.062	27.83	2.639	1012.39								71.7116	36.7502		
2019-10-16 01:16	22.125	26.97	2.253	1012.36								71.825	36.0554		
2019-10-16 01:17	22.125	27.47	2.51	1012.37								71.825	36.518		
2019-10-16 01:18	22.125	26.98	2.258	1012.36								71.825	36.0644		
2019-10-16 01:19	22.187	26.63	2.128	1012.38								71.9366	35.8304		
2019-10-16 01:20	22.125	27.39	2.47	1012.39								71.825	36.446		
2019-10-16 01:21	22.125	27.88	2.719	1012.36								71.825	36.8942		
2019-10-16 01:22	22.062	28.4	2.925	1012.47								71.7116	37.265		
2019-10-16 01:23	22.125	27.0	2.269	1012.43								71.825	36.0842		
2019-10-16 01:24	22.125	27.81	2.683	1012.39								71.825	36.8294		
2019-10-16 01:25	22.062	26.6	2.006	1012.39								71.7116	35.6108		
2019-10-16 01:26	22.062	28.67	3.058	1012.41								71.7116	37.5044		
2019-10-16 01:27	22.062	27.57	2.508	1012.44								71.7116	36.5144		
2019-10-16 01:28	22.062	26.59	2.001	1012.41								71.7116	35.6018		
2019-10-16 01:29	22.125	27.33	2.439	1012.43								71.825	36.3902		
2019-10-16 01:30	22.125	27.45	2.5	1012.41								71.825	36.5		
2019-10-16 01:31	22.062	26.62	2.017	1012.47								71.7116	35.6306		
2019-10-16 01:32	22.062	27.66	2.553	1012.47								71.7116	36.5954		
2019-10-16 01:33	22.0	27.21	2.27	1012.51								71.6	36.086		
2019-10-16 01:34	21.937	27.03	2.124	1012.52								71.4866	35.8232		
2019-10-16 01:35	21.937	26.99	2.103	1012.54								71.4866	35.7854		
2019-10-16 01:36	21.937	26.95	2.082	1012.55								71.4866	35.7476		
2019-10-16 01:37	21.875	27.14	2.128	1012.55								71.375	35.8304		
2019-10-16 01:38	21.812	26.92	1.96	1012.57								71.2616	35.528		
2019-10-16 01:39	21.812	28.5	2.759	1012.55								71.2616	36.9662		
2019-10-16 01:40	21.812	27.58	2.299	1012.61								71.2616	36.1382		
2019-10-16 01:41	21.812	26.86	1.929	1012.58								71.2616	35.4722		
2019-10-16 01:42	21.812	26.98	1.991	1012.6								71.2616	35.5838		
2019-10-16 01:43	21.812	27.02	2.012	1012.61								71.2616	35.6216		
2019-10-16 01:44	21.75	27.85	2.382	1012.63								71.15	36.2876		
2019-10-16 01:45	21.687	27.52	2.162	1012.64								71.0366	35.8916		
2019-10-16 01:46	21.687	28.17	2.489	1012.61								71.0366	36.4802		
2019-10-16 01:47	21.687	27.71	2.258	1012.6								71.0366	36.0644		
2019-10-16 01:48	21.625	27.39	2.042	1012.61								70.925	35.6756		
2019-10-16 01:49	21.625	28.16	2.431	1012.6								70.925	36.3758		
2019-10-16 01:50	21.625	28.06	2.381	1012.59								70.925	36.2858		
2019-10-16 01:51	21.562	27.29	1.937	1012.63								70.8116	35.4866		
2019-10-16 01:52	21.562	27.6	2.095	1012.58								70.8116	35.771		
2019-10-16 01:53	21.562	26.96	1.768	1012.61								70.8116	35.1824		
2019-10-16 01:54	21.562	27.27	1.927	1012.62								70.8116	35.4686		
2019-10-16 01:55	21.562	27.24	1.912	1012.61								70.8116	35.4416		
2019-10-16 01:56	21.5	27.33	1.905	1012.65								70.7	35.429		
2019-10-16 01:57	21.562	27.69	2.141	1012.6								70.8116	35.8538		
2019-10-16 01:58	21.5	27.22	1.849	1012.59								70.7	35.3282		
2019-10-16 01:59	21.562	27.05	1.814	1012.6								70.8116	35.2652		
2019-10-16 02:00	21.562	27.07	1.824	1012.59								70.8116	35.2832		
2019-10-16 02:01	21.5	26.91	1.689	1012.59								70.7	35.0402		
2019-10-16 02:02	21.5	27.58	2.032	1012.59								70.7	35.6576		
2019-10-16 02:03	21.5	26.77	1.616	1012.57								70.7	34.9088		
2019-10-16 02:04	21.5	27.26	1.869	1012.61								70.7	35.3642		
2019-10-16 02:05	21.562	26.64	1.601	1012.58								70.8116	34.8818		
2019-10-16 02:06	21.562	26.94	1.757	1012.56								70.8116	35.1626		
2019-10-16 02:07	21.562	26.92	1.747	1012.56								70.8116	35.1446		
2019-10-16 02:08	21.625	26.36	1.508	1012.58								70.925	34.7144		
2019-10-16 02:09	21.687	27.35	2.075	1012.55								71.0366	35.735		
2019-10-16 02:10	21.625	26.77	1.723	1012.55								70.925	35.1014		
2019-10-16 02:11	21.687	26.83	1.807	1012.58								71.0366	35.2526		
2019-10-16 02:12	21.687	27.36	2.08	1012.61								71.0366	35.744		
2019-10-16 02:13	21.687	26.51	1.64	1012.6								71.0366	34.952		
2019-10-16 02:14	21.687	26.71	1.744	1012.62								71.0366	35.1392		
2019-10-16 02:15	21.687	26.63	1.702	1012.59								71.0366	35.0636		
2019-10-16 02:16	21.687	26.29	1.524	1012.59								71.0366	34.7432		
2019-10-16 02:17	21.687	26.99	1.89	1012.58								71.0366	35.402		
2019-10-16 02:18	21.687	26.38	1.571	1012.62								71.0366	34.8278		
2019-10-16 02:19	21.687	26.1	1.423	1012.66								71.0366	34.5614		
2019-10-16 02:20	21.687	26.69	1.734	1012.64								71.0366	35.1212		
2019-10-16 02:21	21.687	26.54	1.655	1012.6								71.0366	34.979		
2019-10-16 02:22	21.625	26.34	1.497	1012.63								70.925	34.6946		
2019-10-16 02:23	21.625	26.14	1.391	1012.54								70.925	34.5038		
2019-10-16 02:24	21.625	27.14	1.914	1012.55								70.925	35.4452		
2019-10-16 02:25	21.625	25.99	1.311	1012.59								70.925	34.3598		
2019-10-16 02:26	21.687	26.03	1.385	1012.61								71.0366	34.493		
2019-10-16 02:27	21.687	25.83	1.278	1012.58								71.0366	34.3004		
2019-10-16 02:28	21.75	25.9	1.369	1012.62								71.15	34.4642		
2019-10-16 02:29	21.75	25.99	1.417	1012.62								71.15	34.5506		
2019-10-16 02:30	21.812	25.77	1.352	1012.6								71.2616	34.4336		
2019-10-16 02:31	21.75	26.8	1.845	1012.63								71.15	35.321		
2019-10-16 02:32	21.687	25.97	1.353	1012.62								71.0366	34.4354		
2019-10-16 02:33	21.687	25.73	1.224	1012.63								71.0366	34.2032		
2019-10-16 02:34	21.75	25.58	1.196	1012.66								71.15	34.1528		
2019-10-16 02:35	21.75	26.24	1.551	1012.66								71.15	34.7918		
2019-10-16 02:36	21.687	26.11	1.428	1012.63								71.0366	34.5704		
2019-10-16 02:37	21.687	26.97	1.879	1012.67								71.0366	35.3822		
2019-10-16 02:38	21.625	26.47	1.566	1012.65								70.925	34.8188		
2019-10-16 02:39	21.562	26.56	1.559	1012.62								70.8116	34.8062		
2019-10-16 02:40	21.5	26.99	1.73	1012.69								70.7	35.114		
2019-10-16 02:41	21.437	26.91	1.635	1012.63								70.5866	34.943		
2019-10-16 02:42	21.375	27.0	1.629	1012.58								70.475	34.9322		
2019-10-16 02:43	21.375	27.65	1.961	1012.61								70.475	35.5298		
2019-10-16 02:44	21.312	26.69	1.414	1012.61								70.3616	34.5452		
2019-10-16 02:45	21.312	27.03	1.591	1012.62								70.3616	34.8638		
2019-10-16 02:46	21.312	27.01	1.58	1012.62								70.3616	34.844		
2019-10-16 02:47	21.25	27.58	1.818	1012.66								70.25	35.2724		
2019-10-16 02:48	21.187	27.01	1.474	1012.65								70.1366	34.6532		
2019-10-16 02:49	21.187	28.23	2.09	1012.67								70.1366	35.762		
2019-10-16 02:50	21.25	27.89	1.974	1012.69								70.25	35.5532		
2019-10-16 02:51	21.25	26.59	1.309	1012.68								70.25	34.3562		
2019-10-16 02:52	21.25	27.01	1.527	1012.7								70.25	34.7486		
2019-10-16 02:53	21.312	28.45	2.306	1012.68								70.3616	36.1508		
2019-10-16 02:54	21.187	27.62	1.785	1012.69								70.1366	35.213		
2019-10-16 02:55	21.125	27.08	1.457	1012.69								70.025	34.6226		
2019-10-16 02:56	21.062	27.06	1.393	1012.71								69.9116	34.5074		
2019-10-16 02:57	21.062	27.38	1.556	1012.66								69.9116	34.8008		
2019-10-16 02:58	21.062	27.43	1.582	1012.66								69.9116	34.8476		
2019-10-16 02:59	20.937	28.3	1.91	1012.59								69.6866	35.438		
2019-10-16 03:00	20.875	28.51	1.96	1012.56								69.575	35.528		
2019-10-16 03:01	20.812	28.86	2.076	1012.52								69.4616	35.7368		
2019-10-16 03:02	20.812	27.73	1.519	1012.48								69.4616	34.7342		
2019-10-16 03:03	20.875	28.42	1.916	1012.47								69.575	35.4488		
2019-10-16 03:04	20.875	27.31	1.361	1012.48								69.575	34.4498		
2019-10-16 03:05	21.0	26.9	1.257	1012.5								69.8	34.2626		
2019-10-16 03:06	21.062	29.38	2.542	1012.55								69.9116	36.5756		
2019-10-16 03:07	21.0	28.37	1.998	1012.56								69.8	35.5964		
2019-10-16 03:08	21.125	28.65	2.243	1012.6								70.025	36.0374		
2019-10-16 03:09	21.125	27.75	1.797	1012.6								70.025	35.2346		
2019-10-16 03:10	21.187	28.12	2.035	1012.58								70.1366	35.663		
2019-10-16 03:11	21.187	28.11	2.03	1012.55								70.1366	35.654		
2019-10-16 03:12	21.187	27.4	1.673	1012.49								70.1366	35.0114		
2019-10-16 03:13	21.187	27.39	1.668	1012.5								70.1366	35.0024		
2019-10-16 03:14	21.187	27.42	1.683	1012.48								70.1366	35.0294		
2019-10-16 03:15	21.25	26.76	1.398	1012.47								70.25	34.5164		
2019-10-16 03:16	21.312	26.69	1.414	1012.46								70.3616	34.5452		
2019-10-16 03:17	21.437	26.25	1.29	1012.41								70.5866	34.322		
2019-10-16 03:18	21.437	27.36	1.866	1012.44								70.5866	35.3588		
2019-10-16 03:19	21.437	26.79	1.573	1012.41								70.5866	34.8314		
2019-10-16 03:20	21.5	26.93	1.699	1012.42								70.7	35.0582		
2019-10-16 03:21	21.562	26.67	1.617	1012.47								70.8116	34.9106		
2019-10-16 03:22	21.562	26.42	1.486	1012.46								70.8116	34.6748		
2019-10-16 03:23	21.562	26.39	1.47	1012.45								70.8116	34.646		
2019-10-16 03:24	21.625	26.36	1.508	1012.46								70.925	34.7144		
2019-10-16 03:25	21.625	26.26	1.455	1012.49								70.925	34.619		
2019-10-16 03:26	21.687	26.62	1.697	1012.47								71.0366	35.0546		
2019-10-16 03:27	21.687	26.3	1.529	1012.43								71.0366	34.7522		
2019-10-16 03:28	21.687	25.88	1.305	1012.48								71.0366	34.349		
2019-10-16 03:29	21.75	26.14	1.497	1012.45								71.15	34.6946		
2019-10-16 03:30	21.75	26.44	1.656	1012.37								71.15	34.9808		
2019-10-16 03:31	21.75	26.23	1.545	1012.3								71.15	34.781		
2019-10-16 03:32	21.75	26.03	1.439	1012.28								71.15	34.5902		
2019-10-16 03:33	21.687	26.06	1.401	1012.24								71.0366	34.5218		
2019-10-16 03:34	21.687	25.83	1.278	1012.25								71.0366	34.3004		
2019-10-16 03:35	21.687	25.99	1.364	1012.23								71.0366	34.4552		
2019-10-16 03:36	21.687	25.76	1.24	1012.2								71.0366	34.232		
2019-10-16 03:37	21.687	25.72	1.219	1012.26								71.0366	34.1942		
2019-10-16 03:38	21.687	26.04	1.391	1012.23								71.0366	34.5038		
2019-10-16 03:39	21.625	26.03	1.333	1012.25								70.925	34.3994		
2019-10-16 03:40	21.562	26.19	1.364	1012.26								70.8116	34.4552		
2019-10-16 03:41	21.562	26.53	1.544	1012.28								70.8116	34.7792		
2019-10-16 03:42	21.562	25.89	1.204	1012.34								70.8116	34.1672		
2019-10-16 03:43	21.562	26.26	1.401	1012.33								70.8116	34.5218		
2019-10-16 03:44	21.562	26.02	1.274	1012.34								70.8116	34.2932		
2019-10-16 03:45	21.5	26.17	1.301	1012.33								70.7	34.3418		
2019-10-16 03:46	21.5	26.3	1.37	1012.34								70.7	34.466		
2019-10-16 03:47	21.5	26.25	1.343	1012.36								70.7	34.4174		
2019-10-16 03:48	21.437	26.12	1.221	1012.39								70.5866	34.1978		
2019-10-16 03:49	21.437	26.01	1.162	1012.38								70.5866	34.0916		
2019-10-16 03:50	21.5	26.32	1.38	1012.43								70.7	34.484		
2019-10-16 03:51	21.5	26.53	1.491	1012.43								70.7	34.6838		
2019-10-16 03:52	21.5	26.95	1.71	1012.43								70.7	35.078		
2019-10-16 03:53	21.5	26.4	1.423	1012.43								70.7	34.5614		
2019-10-16 03:54	21.5	26.24	1.338	1012.4								70.7	34.4084		
2019-10-16 03:55	21.437	26.69	1.521	1012.36								70.5866	34.7378		
2019-10-16 03:56	21.437	26.19	1.258	1012.33								70.5866	34.2644		
2019-10-16 03:57	21.437	25.85	1.077	1012.34								70.5866	33.9386		
2019-10-16 03:58	21.437	26.89	1.625	1012.29								70.5866	34.925		
2019-10-16 03:59	21.437	26.45	1.395	1012.29								70.5866	34.511		
2019-10-16 04:00	21.437	25.75	1.023	1012.29								70.5866	33.8414		
2019-10-16 04:01	21.437	26.17	1.247	1012.38								70.5866	34.2446		
2019-10-16 04:02	21.437	26.3	1.316	1012.39								70.5866	34.3688		
2019-10-16 04:03	21.437	25.91	1.109	1012.34								70.5866	33.9962		
2019-10-16 04:04	21.437	25.91	1.109	1012.41								70.5866	33.9962		
2019-10-16 04:05	21.437	26.32	1.327	1012.35								70.5866	34.3886		
2019-10-16 04:06	21.437	25.84	1.071	1012.42								70.5866	33.9278		
2019-10-16 04:07	21.5	25.89	1.152	1012.43								70.7	34.0736		
2019-10-16 04:08	21.437	25.67	0.98	1012.44								70.5866	33.764		
2019-10-16 04:09	21.5	26.03	1.226	1012.42								70.7	34.2068		
2019-10-16 04:10	21.5	26.33	1.386	1012.39								70.7	34.4948		
2019-10-16 04:11	21.5	25.62	1.006	1012.44								70.7	33.8108		
2019-10-16 04:12	21.5	25.79	1.098	1012.49								70.7	33.9764		
2019-10-16 04:13	21.5	25.88	1.146	1012.48								70.7	34.0628		
2019-10-16 04:14	21.5	26.53	1.491	1012.51								70.7	34.6838		
2019-10-16 04:15	21.437	26.01	1.162	1012.5								70.5866	34.0916		
2019-10-16 04:16	21.5	26.3	1.37	1012.53								70.7	34.466		
2019-10-16 04:17	21.437	26.02	1.168	1012.58								70.5866	34.1024		
2019-10-16 04:18	21.5	26.6	1.528	1012.57								70.7	34.7504		
2019-10-16 04:19	21.437	25.9	1.103	1012.62								70.5866	33.9854		
2019-10-16 04:20	21.437	25.71	1.001	1012.7								70.5866	33.8018		
2019-10-16 04:21	21.5	26.49	1.47	1012.66								70.7	34.646		
2019-10-16 04:22	21.437	26.39	1.364	1012.69								70.5866	34.4552		
2019-10-16 04:23	21.437	25.62	0.953	1012.69								70.5866	33.7154		
2019-10-16 04:24	21.437	26.73	1.542	1012.73								70.5866	34.7756		
2019-10-16 04:25	21.437	26.65	1.5	1012.73								70.5866	34.7		
2019-10-16 04:26	21.437	25.69	0.991	1012.71								70.5866	33.7838		
2019-10-16 04:27	21.5	25.74	1.071	1012.75								70.7	33.9278		
2019-10-16 04:28	21.5	25.7	1.049	1012.79								70.7	33.8882		
2019-10-16 04:29	21.5	25.86	1.136	1012.83								70.7	34.0448		
2019-10-16 04:30	21.437	26.0	1.157	1012.86								70.5866	34.0826		
2019-10-16 04:31	21.437	33.33	4.653	1012.86								70.5866	40.3754		
2019-10-16 04:32	21.312	26.84	1.492	1012.88								70.3616	34.6856		
2019-10-16 04:33	21.312	26.76	1.451	1012.86								70.3616	34.6118		
2019-10-16 04:34	21.25	26.82	1.429	1012.82								70.25	34.5722		
2019-10-16 04:35	21.187	26.92	1.427	1012.85								70.1366	34.5686		
2019-10-16 04:36	21.187	26.24	1.072	1012.85								70.1366	33.9296		
2019-10-16 04:37	21.125	26.82	1.323	1012.87								70.025	34.3814		
2019-10-16 04:38	21.125	26.17	0.982	1012.86								70.025	33.7676		
2019-10-16 04:39	21.125	26.77	1.297	1012.9								70.025	34.3346		
2019-10-16 04:40	21.062	26.4	1.05	1012.95								69.9116	33.89		
2019-10-16 04:41	21.062	27.45	1.592	1012.94								69.9116	34.8656		
2019-10-16 04:42	21.0	27.86	1.745	1012.99								69.8	35.141		
2019-10-16 04:43	20.875	27.69	1.553	1013.03								69.575	34.7954		
2019-10-16 04:44	20.75	28.76	1.974	1012.99								69.35	35.5532		
2019-10-16 04:45	20.625	27.54	1.263	1012.99								69.125	34.2734		
2019-10-16 04:46	20.562	27.69	1.285	1012.98								69.0116	34.313		
2019-10-16 04:47	20.562	27.47	1.174	1012.95								69.0116	34.1132		
2019-10-16 04:48	20.562	27.84	1.36	1012.95								69.0116	34.448		
2019-10-16 04:49	20.5	27.58	1.177	1012.92								68.9	34.1186		
2019-10-16 04:50	20.5	27.5	1.136	1012.91								68.9	34.0448		
2019-10-16 04:51	20.562	27.53	1.205	1012.96								69.0116	34.169		
2019-10-16 04:52	20.5	27.53	1.152	1012.96								68.9	34.0736		
2019-10-16 04:53	20.5	27.52	1.146	1012.93								68.9	34.0628		
2019-10-16 04:54	20.5	28.55	1.657	1012.9								68.9	34.9826		
2019-10-16 04:55	20.437	27.72	1.193	1012.86								68.7866	34.1474		
2019-10-16 04:56	20.437	27.47	1.067	1012.87								68.7866	33.9206		
2019-10-16 04:57	20.5	27.55	1.162	1012.89								68.9	34.0916		
2019-10-16 04:58	20.437	27.52	1.093	1012.89								68.7866	33.9674		
2019-10-16 04:59	20.375	27.79	1.175	1012.88								68.675	34.115		
2019-10-16 05:00	20.375	27.93	1.245	1012.86								68.675	34.241		
2019-10-16 05:01	20.312	28.28	1.364	1012.86								68.5616	34.4552		
2019-10-16 05:02	20.25	28.25	1.296	1012.88								68.45	34.3328		
2019-10-16 05:03	20.25	27.86	1.103	1012.92								68.45	33.9854		
2019-10-16 05:04	20.25	28.2	1.271	1012.97								68.45	34.2878		
2019-10-16 05:05	20.125	30.04	2.044	1013.0								68.225	35.6792		
2019-10-16 05:06	20.0	29.27	1.574	1013.02								68.0	34.8332		
2019-10-16 05:07	19.875	29.29	1.476	1013.02								67.775	34.6568		
2019-10-16 05:08	19.812	29.54	1.54	1013.03								67.6616	34.772		
2019-10-16 05:09	19.687	31.59	2.369	1013.03								67.4366	36.2642		
2019-10-16 05:10	19.625	32.68	2.791	1013.0								67.325	37.0238		
2019-10-16 05:11	19.562	30.0	1.539	1013.04								67.2116	34.7702		
2019-10-16 05:12	19.562	30.69	1.856	1013.11								67.2116	35.3408		
2019-10-16 05:13	19.5	30.51	1.72	1013.1								67.1	35.096		
2019-10-16 05:14	19.437	30.2	1.523	1013.13								66.9866	34.7414		
2019-10-16 05:15	19.375	29.98	1.368	1013.13								66.875	34.4624		
2019-10-16 05:16	19.312	30.3	1.461	1013.12								66.7616	34.6298		
2019-10-16 05:17	19.25	30.36	1.435	1013.15								66.65	34.583		
2019-10-16 05:18	19.187	30.61	1.494	1013.16								66.5366	34.6892		
2019-10-16 05:19	19.125	31.7	1.928	1013.14								66.425	35.4704		
2019-10-16 05:20	19.125	30.44	1.363	1013.2								66.425	34.4534		
2019-10-16 05:21	19.125	31.7	1.928	1013.24								66.425	35.4704		
2019-10-16 05:22	19.062	35.39	3.42	1013.22								66.3116	38.156		
2019-10-16 05:23	19.0	34.3	2.924	1013.2								66.2	37.2632		
2019-10-16 05:24	19.0	32.64	2.228	1013.22								66.2	36.0104		
2019-10-16 05:25	18.937	39.75	4.963	1013.2								66.0866	40.9334		
2019-10-16 05:26	19.062	32.46	2.205	1013.15								66.3116	35.969		
2019-10-16 05:27	19.125	34.28	3.026	1013.12								66.425	37.4468		
2019-10-16 05:28	19.125	31.26	1.733	1013.14								66.425	35.1194		
2019-10-16 05:29	19.25	30.94	1.698	1013.19								66.65	35.0564		
2019-10-16 05:30	19.375	30.42	1.571	1013.12								66.875	34.8278		
2019-10-16 05:31	19.5	30.54	1.734	1013.15								67.1	35.1212		
2019-10-16 05:32	19.5	30.15	1.555	1013.09								67.1	34.799		
2019-10-16 05:33	19.625	30.14	1.658	1013.07								67.325	34.9844		
2019-10-16 05:34	19.75	29.92	1.664	1013.05								67.55	34.9952		
2019-10-16 05:35	19.75	29.74	1.58	1013.08								67.55	34.844		
2019-10-16 05:36	19.875	28.88	1.28	1013.1								67.775	34.304		
2019-10-16 05:37	20.0	30.82	2.295	1013.09								68.0	36.131		
2019-10-16 05:38	20.0	28.71	1.305	1013.09								68.0	34.349		
2019-10-16 05:39	20.125	29.27	1.682	1013.1								68.225	35.0276		
2019-10-16 05:40	20.25	28.7	1.515	1013.12								68.45	34.727		
2019-10-16 05:41	20.375	28.07	1.314	1013.11								68.675	34.3652		
2019-10-16 05:42	20.5	29.53	2.129	1013.07								68.9	35.8322		
2019-10-16 05:43	20.625	28.36	1.672	1013.07								69.125	35.0096		
2019-10-16 05:44	20.625	28.29	1.637	1013.05								69.125	34.9466		
2019-10-16 05:45	20.75	28.19	1.695	1013.07								69.35	35.051		
2019-10-16 05:46	20.75	27.67	1.436	1013.11								69.35	34.5848		
2019-10-16 05:47	20.812	27.12	1.21	1013.1								69.4616	34.178		
2019-10-16 05:48	20.875	27.11	1.259	1013.12								69.575	34.2662		
2019-10-16 05:49	20.875	27.58	1.498	1013.1								69.575	34.6964		
2019-10-16 05:50	20.812	27.51	1.408	1013.1								69.4616	34.5344		
2019-10-16 05:51	20.812	28.03	1.669	1013.11								69.4616	35.0042		
2019-10-16 05:52	20.812	27.29	1.297	1013.07								69.4616	34.3346		
2019-10-16 05:53	20.812	27.7	1.504	1013.11								69.4616	34.7072		
2019-10-16 05:54	20.812	27.01	1.154	1013.12								69.4616	34.0772		
2019-10-16 05:55	20.812	27.09	1.195	1013.11								69.4616	34.151		
2019-10-16 05:56	20.812	27.17	1.236	1013.1								69.4616	34.2248		
2019-10-16 05:57	20.812	27.82	1.564	1013.06								69.4616	34.8152		
