observed_at	temp_c	humidity_pct	dewpoint_c	pressure_hPa	wind_speed_mps	wind_gust_mps	wind_dir_deg	uv_index	solar_radiation_wm2	rain_hourly_mm	rain_hourly_in	temp_f	dewpoint_f	wind_speed_mph	wind_gust_mph
2018-01-03 01:40	16.625	14.01	-10.94	1019.1								61.925	12.308		
2018-01-03 01:41	16.562	14.42	-10.629	1019.06								61.8116	12.8678		
2018-01-03 01:42	16.5	14.55	-10.566	1019.09								61.7	12.9812		
2018-01-03 01:43	16.5	14.18	-10.889	1019.07								61.7	12.3998		
2018-01-03 01:44	16.5	14.04	-11.013	1019.12								61.7	12.1766		
2018-01-03 01:45	16.625	13.97	-10.976	1019.1								61.925	12.2432		
2018-01-03 01:46	16.625	14.28	-10.702	1019.16								61.925	12.7364		
2018-01-03 01:47	16.562	14.6	-10.474	1019.15								61.8116	13.1468		
2018-01-03 01:48	16.562	14.51	-10.551	1019.18								61.8116	13.0082		
2018-01-03 01:49	16.562	14.26	-10.769	1019.14								61.8116	12.6158		
2018-01-03 01:50	16.562	14.49	-10.569	1019.17								61.8116	12.9758		
2018-01-03 01:51	16.562	14.13	-10.884	1019.15								61.8116	12.4088		
2018-01-03 01:52	16.5	14.11	-10.951	1019.13								61.7	12.2882		
2018-01-03 01:53	16.5	14.07	-10.986	1019.13								61.7	12.2252		
2018-01-03 01:54	16.5	14.04	-11.013	1019.18								61.7	12.1766		
2018-01-03 01:55	16.5	14.09	-10.969	1019.19								61.7	12.2558		
2018-01-03 01:56	16.5	14.05	-11.004	1019.19								61.7	12.1928		
2018-01-03 01:57	16.5	14.57	-10.549	1019.2								61.7	13.0118		
2018-01-03 01:58	16.5	14.14	-10.924	1019.21								61.7	12.3368		
2018-01-03 01:59	16.5	14.23	-10.845	1019.23								61.7	12.479		
2018-01-03 02:00	16.437	14.16	-10.957	1019.25								61.5866	12.2774		
2018-01-03 02:01	16.437	14.45	-10.703	1019.28								61.5866	12.7346		
2018-01-03 02:02	16.437	14.45	-10.703	1019.26								61.5866	12.7346		
2018-01-03 02:03	16.375	14.4	-10.796	1019.23								61.475	12.5672		
2018-01-03 02:04	16.375	14.25	-10.927	1019.26								61.475	12.3314		
2018-01-03 02:05	16.25	14.36	-10.93	1019.27								61.25	12.326		
2018-01-03 02:06	16.25	14.23	-11.044	1019.23								61.25	12.1208		
2018-01-03 02:07	16.25	14.45	-10.852	1019.22								61.25	12.4664		
2018-01-03 02:08	16.25	14.46	-10.844	1019.26								61.25	12.4808		
2018-01-03 02:09	16.125	15.16	-10.351	1019.26								61.025	13.3682		
2018-01-03 02:10	16.062	14.68	-10.805	1019.26								60.9116	12.551		
2018-01-03 02:11	16.062	14.48	-10.976	1019.3								60.9116	12.2432		
2018-01-03 02:12	16.062	14.16	-11.255	1019.29								60.9116	11.741		
2018-01-03 02:13	16.125	14.39	-11.004	1019.26								61.025	12.1928		
2018-01-03 02:14	16.062	14.56	-10.907	1019.3								60.9116	12.3674		
2018-01-03 02:15	16.062	14.39	-11.054	1019.29								60.9116	12.1028		
2018-01-03 02:16	16.0	14.34	-11.147	1019.24								60.8	11.9354		
2018-01-03 02:17	16.0	14.4	-11.095	1019.3								60.8	12.029		
2018-01-03 02:18	16.0	14.54	-10.974	1019.28								60.8	12.2468		
2018-01-03 02:19	15.875	14.62	-11.005	1019.24								60.575	12.191		
2018-01-03 02:20	15.812	15.34	-10.454	1019.26								60.4616	13.1828		
2018-01-03 02:21	15.812	14.52	-11.141	1019.24								60.4616	11.9462		
2018-01-03 02:22	15.75	14.5	-11.208	1019.22								60.35	11.8256		
2018-01-03 02:23	15.812	14.56	-11.107	1019.21								60.4616	12.0074		
2018-01-03 02:24	15.812	14.49	-11.167	1019.23								60.4616	11.8994		
2018-01-03 02:25	15.812	14.41	-11.236	1019.2								60.4616	11.7752		
2018-01-03 02:26	15.812	14.98	-10.751	1019.24								60.4616	12.6482		
2018-01-03 02:27	15.812	14.57	-11.098	1019.18								60.4616	12.0236		
2018-01-03 02:28	15.875	14.56	-11.057	1019.21								60.575	12.0974		
2018-01-03 02:29	15.875	14.48	-11.126	1019.22								60.575	11.9732		
2018-01-03 02:30	15.937	14.21	-11.311	1019.14								60.6866	11.6402		
2018-01-03 02:31	15.937	14.33	-11.206	1019.18								60.6866	11.8292		
2018-01-03 02:32	16.0	14.15	-11.313	1019.17								60.8	11.6366		
2018-01-03 02:33	16.062	14.21	-11.211	1019.16								60.9116	11.8202		
2018-01-03 02:34	16.062	14.16	-11.255	1019.18								60.9116	11.741		
2018-01-03 02:35	16.0	14.44	-11.06	1019.18								60.8	12.092		
2018-01-03 02:36	15.937	14.27	-11.258	1019.19								60.6866	11.7356		
2018-01-03 02:37	15.937	14.24	-11.285	1019.22								60.6866	11.687		
2018-01-03 02:38	15.875	14.16	-11.404	1019.18								60.575	11.4728		
2018-01-03 02:39	15.875	14.73	-10.912	1019.14								60.575	12.3584		
2018-01-03 02:40	15.812	14.85	-10.861	1019.18								60.4616	12.4502		
2018-01-03 02:41	15.75	14.41	-11.286	1019.18								60.35	11.6852		
2018-01-03 02:42	15.687	14.67	-11.113	1019.18								60.2366	11.9966		
2018-01-03 02:43	15.687	14.58	-11.19	1019.19								60.2366	11.858		
2018-01-03 02:44	15.687	14.61	-11.164	1019.21								60.2366	11.9048		
2018-01-03 02:45	15.75	14.46	-11.243	1019.19								60.35	11.7626		
2018-01-03 02:46	15.687	14.4	-11.345	1019.17								60.2366	11.579		
2018-01-03 02:47	15.75	14.38	-11.312	1019.21								60.35	11.6384		
2018-01-03 02:48	15.75	14.86	-10.902	1019.22								60.35	12.3764		
2018-01-03 02:49	15.75	14.69	-11.046	1019.2								60.35	12.1172		
2018-01-03 02:50	15.75	14.34	-11.346	1019.16								60.35	11.5772		
2018-01-03 02:51	15.812	14.57	-11.098	1019.22								60.4616	12.0236		
2018-01-03 02:52	15.75	14.43	-11.268	1019.17								60.35	11.7176		
2018-01-03 02:53	15.75	14.09	-11.565	1019.13								60.35	11.183		
2018-01-03 02:54	15.812	14.12	-11.489	1019.11								60.4616	11.3198		
2018-01-03 02:55	15.812	14.32	-11.314	1019.11								60.4616	11.6348		
2018-01-03 02:56	15.812	14.18	-11.437	1019.11								60.4616	11.4134		
2018-01-03 02:57	15.875	14.37	-11.221	1019.1								60.575	11.8022		
2018-01-03 02:58	15.875	14.44	-11.16	1019.13								60.575	11.912		
2018-01-03 02:59	15.875	14.53	-11.082	1019.16								60.575	12.0524		
2018-01-03 03:00	15.875	14.26	-11.316	1019.1								60.575	11.6312		
2018-01-03 03:01	15.875	14.39	-11.203	1019.14								60.575	11.8346		
2018-01-03 03:02	15.812	14.43	-11.219	1019.14								60.4616	11.8058		
2018-01-03 03:03	15.812	14.49	-11.167	1019.12								60.4616	11.8994		
2018-01-03 03:04	15.812	14.19	-11.428	1019.15								60.4616	11.4296		
2018-01-03 03:05	15.812	14.46	-11.193	1019.14								60.4616	11.8526		
2018-01-03 03:06	15.812	14.3	-11.332	1019.14								60.4616	11.6024		
2018-01-03 03:07	15.812	14.31	-11.323	1019.17								60.4616	11.6186		
2018-01-03 03:08	15.75	14.2	-11.469	1019.17								60.35	11.3558		
2018-01-03 03:09	15.75	14.42	-11.277	1019.18								60.35	11.7014		
2018-01-03 03:10	15.75	14.36	-11.329	1019.16								60.35	11.6078		
2018-01-03 03:11	15.625	14.93	-10.943	1019.16								60.125	12.3026		
2018-01-03 03:12	15.562	14.22	-11.601	1019.11								60.0116	11.1182		
2018-01-03 03:13	15.562	14.36	-11.479	1019.11								60.0116	11.3378		
2018-01-03 03:14	15.5	14.42	-11.477	1019.06								59.9	11.3414		
2018-01-03 03:15	15.562	14.38	-11.462	1019.12								60.0116	11.3684		
2018-01-03 03:16	15.625	14.71	-11.129	1019.09								60.125	11.9678		
2018-01-03 03:17	15.625	14.11	-11.647	1019.11								60.125	11.0354		
2018-01-03 03:18	15.625	14.39	-11.403	1019.1								60.125	11.4746		
2018-01-03 03:19	15.687	14.33	-11.405	1019.07								60.2366	11.471		
2018-01-03 03:20	15.625	14.36	-11.429	1019.08								60.125	11.4278		
2018-01-03 03:21	15.562	14.41	-11.436	1019.07								60.0116	11.4152		
2018-01-03 03:22	15.562	14.52	-11.341	1019.06								60.0116	11.5862		
2018-01-03 03:23	15.437	14.92	-11.102	1019.06								59.7866	12.0164		
2018-01-03 03:24	15.312	14.54	-11.524	1019.11								59.5616	11.2568		
2018-01-03 03:25	15.312	15.02	-11.119	1019.11								59.5616	11.9858		
2018-01-03 03:26	15.312	14.63	-11.447	1019.08								59.5616	11.3954		
2018-01-03 03:27	15.312	14.56	-11.506	1019.09								59.5616	11.2892		
2018-01-03 03:28	15.25	14.92	-11.252	1019.12								59.45	11.7464		
2018-01-03 03:29	15.25	14.73	-11.412	1019.15								59.45	11.4584		
2018-01-03 03:30	15.25	14.84	-11.319	1019.11								59.45	11.6258		
2018-01-03 03:31	15.125	15.09	-11.211	1019.11								59.225	11.8202		
2018-01-03 03:32	15.187	14.96	-11.269	1019.09								59.3366	11.7158		
2018-01-03 03:33	15.187	14.76	-11.437	1019.1								59.3366	11.4134		
2018-01-03 03:34	15.312	14.71	-11.379	1019.08								59.5616	11.5178		
2018-01-03 03:35	15.312	14.63	-11.447	1019.13								59.5616	11.3954		
2018-01-03 03:36	15.312	14.57	-11.498	1019.12								59.5616	11.3036		
2018-01-03 03:37	15.25	14.66	-11.471	1019.12								59.45	11.3522		
2018-01-03 03:38	15.312	14.31	-11.722	1019.16								59.5616	10.9004		
2018-01-03 03:39	15.437	14.36	-11.579	1019.17								59.7866	11.1578		
2018-01-03 03:40	15.5	14.52	-11.39	1019.17								59.9	11.498		
2018-01-03 03:41	15.375	14.47	-11.533	1019.18								59.675	11.2406		
2018-01-03 03:42	15.312	16.47	-9.962	1019.19								59.5616	14.0684		
2018-01-03 03:43	15.187	16.06	-10.381	1019.22								59.3366	13.3142		
2018-01-03 03:44	15.125	15.93	-10.533	1019.18								59.225	13.0406		
2018-01-03 03:45	15.062	17.07	-9.714	1019.16								59.1116	14.5148		
2018-01-03 03:46	15.0	15.57	-10.92	1019.09								59.0	12.344		
2018-01-03 03:47	15.0	15.58	-10.912	1019.14								59.0	12.3584		
2018-01-03 03:48	14.937	15.04	-11.403	1019.1								58.8866	11.4746		
2018-01-03 03:49	14.875	15.34	-11.207	1019.15								58.775	11.8274		
2018-01-03 03:50	14.875	14.94	-11.536	1019.13								58.775	11.2352		
2018-01-03 03:51	14.812	14.99	-11.545	1019.17								58.6616	11.219		
2018-01-03 03:52	14.812	15.11	-11.445	1019.15								58.6616	11.399		
2018-01-03 03:53	14.687	15.62	-11.132	1019.13								58.4366	11.9624		
2018-01-03 03:54	14.625	15.27	-11.464	1019.16								58.325	11.3648		
2018-01-03 03:55	14.625	15.2	-11.522	1019.1								58.325	11.2604		
2018-01-03 03:56	14.562	15.05	-11.695	1019.1								58.2116	10.949		
2018-01-03 03:57	14.562	15.07	-11.679	1019.04								58.2116	10.9778		
2018-01-03 03:58	14.5	15.52	-11.363	1019.06								58.1	11.5466		
2018-01-03 03:59	14.437	15.27	-11.616	1019.07								57.9866	11.0912		
2018-01-03 04:00	14.437	15.91	-11.104	1019.01								57.9866	12.0128		
2018-01-03 04:01	14.437	15.58	-11.365	1019.03								57.9866	11.543		
2018-01-03 04:02	14.437	16.11	-10.948	1019.04								57.9866	12.2936		
2018-01-03 04:03	14.375	15.94	-11.131	1018.97								57.875	11.9642		
2018-01-03 04:04	14.437	15.35	-11.551	1019.0								57.9866	11.2082		
2018-01-03 04:05	14.375	15.95	-11.123	1018.98								57.875	11.9786		
2018-01-03 04:06	14.375	15.89	-11.17	1019.03								57.875	11.894		
2018-01-03 04:07	14.375	15.57	-11.423	1019.03								57.875	11.4386		
2018-01-03 04:08	14.375	15.35	-11.6	1019.01								57.875	11.12		
2018-01-03 04:09	14.375	15.47	-11.504	1018.98								57.875	11.2928		
2018-01-03 04:10	14.312	15.46	-11.562	1018.95								57.7616	11.1884		
2018-01-03 04:11	14.25	15.43	-11.636	1018.98								57.65	11.0552		
2018-01-03 04:12	14.25	15.47	-11.604	1018.97								57.65	11.1128		
2018-01-03 04:13	14.25	15.35	-11.701	1018.97								57.65	10.9382		
2018-01-03 04:14	14.25	15.68	-11.437	1018.93								57.65	11.4134		
2018-01-03 04:15	14.187	15.37	-11.735	1018.99								57.5366	10.877		
2018-01-03 04:16	14.187	15.72	-11.456	1019.01								57.5366	11.3792		
2018-01-03 04:17	14.125	15.51	-11.673	1019.05								57.425	10.9886		
2018-01-03 04:18	14.125	15.56	-11.633	1019.0								57.425	11.0606		
2018-01-03 04:19	14.125	15.45	-11.721	1019.0								57.425	10.9022		
2018-01-03 04:20	14.062	16.04	-11.306	1018.99								57.3116	11.6492		
2018-01-03 04:21	14.0	15.58	-11.718	1018.98								57.2	10.9076		
2018-01-03 04:22	14.0	15.56	-11.734	1018.95								57.2	10.8788		
2018-01-03 04:23	14.062	15.61	-11.644	1018.97								57.3116	11.0408		
2018-01-03 04:24	14.0	15.48	-11.797	1018.98								57.2	10.7654		
2018-01-03 04:25	14.0	15.54	-11.749	1018.98								57.2	10.8518		
2018-01-03 04:26	14.0	15.61	-11.694	1018.97								57.2	10.9508		
2018-01-03 04:27	14.0	15.6	-11.702	1018.97								57.2	10.9364		
2018-01-03 04:28	14.062	15.44	-11.78	1018.91								57.3116	10.796		
2018-01-03 04:29	14.062	15.51	-11.724	1018.96								57.3116	10.8968		
2018-01-03 04:30	14.0	15.59	-11.71	1018.9								57.2	10.922		
2018-01-03 04:31	14.0	15.58	-11.718	1018.92								57.2	10.9076		
2018-01-03 04:32	13.937	15.53	-11.808	1018.93								57.0866	10.7456		
2018-01-03 04:33	13.875	15.8	-11.644	1018.93								56.975	11.0408		
2018-01-03 04:34	13.875	15.89	-11.574	1018.93								56.975	11.1668		
2018-01-03 04:35	13.812	16.05	-11.5	1018.92								56.8616	11.3		
2018-01-03 04:36	13.812	15.66	-11.806	1018.86								56.8616	10.7492		
2018-01-03 04:37	13.75	16.18	-11.45	1018.87								56.75	11.39		
2018-01-03 04:38	13.687	16.2	-11.485	1018.89								56.6366	11.327		
2018-01-03 04:39	13.687	15.95	-11.679	1018.85								56.6366	10.9778		
2018-01-03 04:40	13.75	16.03	-11.566	1018.84								56.75	11.1812		
2018-01-03 04:41	13.75	15.84	-11.714	1018.82								56.75	10.9148		
2018-01-03 04:42	13.812	15.84	-11.664	1018.78								56.8616	11.0048		
2018-01-03 04:43	13.875	16.05	-11.449	1018.8								56.975	11.3918		
2018-01-03 04:44	13.875	16.11	-11.403	1018.83								56.975	11.4746		
2018-01-03 04:45	13.812	16.15	-11.423	1018.81								56.8616	11.4386		
2018-01-03 04:46	13.875	15.83	-11.621	1018.78								56.975	11.0822		
2018-01-03 04:47	14.0	15.67	-11.646	1018.83								57.2	11.0372		
2018-01-03 04:48	14.0	16.08	-11.325	1018.79								57.2	11.615		
2018-01-03 04:49	14.0	15.9	-11.465	1018.75								57.2	11.363		
2018-01-03 04:50	14.125	15.48	-11.697	1018.8								57.425	10.9454		
2018-01-03 04:51	14.187	15.58	-11.567	1018.77								57.5366	11.1794		
2018-01-03 04:52	14.187	15.9	-11.314	1018.76								57.5366	11.6348		
2018-01-03 04:53	14.187	15.41	-11.703	1018.8								57.5366	10.9346		
2018-01-03 04:54	14.187	15.63	-11.527	1018.82								57.5366	11.2514		
2018-01-03 04:55	14.187	15.82	-11.377	1018.89								57.5366	11.5214		
2018-01-03 04:56	14.062	15.71	-11.564	1018.85								57.3116	11.1848		
2018-01-03 04:57	14.125	16.04	-11.255	1018.86								57.425	11.741		
2018-01-03 04:58	14.125	15.72	-11.506	1018.87								57.425	11.2892		
2018-01-03 04:59	14.062	16.53	-10.93	1018.89								57.3116	12.326		
2018-01-03 05:00	14.0	15.94	-11.434	1018.88								57.2	11.4188		
2018-01-03 05:01	14.0	15.95	-11.426	1018.86								57.2	11.4332		
2018-01-03 05:02	14.062	15.99	-11.344	1018.91								57.3116	11.5808		
2018-01-03 05:03	14.0	16.27	-11.178	1018.9								57.2	11.8796		
2018-01-03 05:04	14.0	15.69	-11.63	1018.92								57.2	11.066		
2018-01-03 05:05	14.062	15.89	-11.423	1018.92								57.3116	11.4386		
2018-01-03 05:06	14.187	15.71	-11.464	1018.94								57.5366	11.3648		
2018-01-03 05:07	14.187	15.79	-11.4	1018.93								57.5366	11.48		
2018-01-03 05:08	14.187	15.69	-11.479	1018.98								57.5366	11.3378		
2018-01-03 05:09	14.25	16.38	-10.892	1018.97								57.65	12.3944		
2018-01-03 05:10	14.187	16.15	-11.119	1018.94								57.5366	11.9858		
2018-01-03 05:11	14.187	15.62	-11.535	1018.92								57.5366	11.237		
2018-01-03 05:12	14.25	15.75	-11.381	1018.93								57.65	11.5142		
2018-01-03 05:13	14.25	15.93	-11.239	1018.92								57.65	11.7698		
2018-01-03 05:14	14.25	15.79	-11.349	1018.9								57.65	11.5718		
2018-01-03 05:15	14.25	15.6	-11.5	1018.88								57.65	11.3		
2018-01-03 05:16	14.312	15.89	-11.221	1018.88								57.7616	11.8022		
2018-01-03 05:17	14.375	15.91	-11.154	1018.89								57.875	11.9228		
2018-01-03 05:18	14.375	15.74	-11.288	1018.87								57.875	11.6816		
2018-01-03 05:19	14.312	15.85	-11.252	1018.86								57.7616	11.7464		
2018-01-03 05:20	14.312	15.75	-11.331	1018.85								57.7616	11.6042		
2018-01-03 05:21	14.375	15.78	-11.257	1018.81								57.875	11.7374		
2018-01-03 05:22	14.375	15.74	-11.288	1018.89								57.875	11.6816		
2018-01-03 05:23	14.437	15.67	-11.294	1018.89								57.9866	11.6708		
2018-01-03 05:24	14.375	16.12	-10.99	1018.88								57.875	12.218		
2018-01-03 05:25	14.375	15.77	-11.264	1018.92								57.875	11.7248		
2018-01-03 05:26	14.375	16.21	-10.921	1018.87								57.875	12.3422		
2018-01-03 05:27	14.375	16.5	-10.699	1018.92								57.875	12.7418		
2018-01-03 05:28	14.375	16.21	-10.921	1018.89								57.875	12.3422		
2018-01-03 05:29	14.312	16.08	-11.072	1018.89								57.7616	12.0704		
2018-01-03 05:30	14.312	16.15	-11.018	1018.92								57.7616	12.1676		
2018-01-03 05:31	14.312	15.78	-11.307	1018.9								57.7616	11.6474		
2018-01-03 05:32	14.375	15.8	-11.241	1018.88								57.875	11.7662		
2018-01-03 05:33	14.437	15.93	-11.088	1018.88								57.9866	12.0416		
2018-01-03 05:34	14.437	16.03	-11.01	1018.85								57.9866	12.182		
2018-01-03 05:35	14.5	15.72	-11.203	1018.8								58.1	11.8346		
2018-01-03 05:36	14.5	16.32	-10.735	1018.83								58.1	12.677		
2018-01-03 05:37	14.562	16.14	-10.824	1018.81								58.2116	12.5168		
2018-01-03 05:38	14.562	15.95	-10.972	1018.78								58.2116	12.2504		
2018-01-03 05:39	14.562	15.94	-10.98	1018.8								58.2116	12.236		
2018-01-03 05:40	14.625	16.72	-10.33	1018.76								58.325	13.406		
2018-01-03 05:41	14.687	17.09	-10.004	1018.74								58.4366	13.9928		
2018-01-03 05:42	14.687	15.96	-10.863	1018.69								58.4366	12.4466		
2018-01-03 05:43	14.687	15.77	-11.013	1018.69								58.4366	12.1766		
2018-01-03 05:44	14.75	15.81	-10.93	1018.73								58.55	12.326		
2018-01-03 05:45	14.75	15.5	-11.178	1018.75								58.55	11.8796		
2018-01-03 05:46	14.75	15.39	-11.266	1018.73								58.55	11.7212		
2018-01-03 05:47	14.75	15.92	-10.844	1018.72								58.55	12.4808		
2018-01-03 05:48	14.812	15.53	-11.104	1018.7								58.6616	12.0128		
